experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E4_value_ablation,M,15,medium,rv_alns,99.89667,741.521133,2888.164338,0.0,0.0,57017.896061,0.916667,0,0.004526
E4_value_ablation,M,15,medium,uq_rv_alns,99.89667,741.521133,2888.164338,0.0,0.0,57017.896061,0.916667,0,0.004973
E4_value_ablation,M,16,medium,alns_point,96.93014,769.892144,2796.218021,0.0,0.0,42961.254214,0.916667,0,0.033094
E4_value_ablation,M,16,medium,uq_alns,96.93014,769.892144,2796.218021,0.0,0.0,42961.254214,0.916667,0,0.034488
E4_value_ablation,M,16,medium,rv_alns,97.850657,674.814697,2796.218021,0.0,0.0,42924.353848,1.0,0,0.004681
E4_value_ablation,M,16,medium,uq_rv_alns,97.850657,674.814697,2796.218021,0.0,0.0,42924.353848,1.0,0,0.005293
E4_value_ablation,M,17,medium,alns_point,101.643651,722.531512,2801.820362,0.0,0.0,37928.303732,0.916667,0,0.033499
E4_value_ablation,M,17,medium,uq_alns,101.841987,762.156536,2801.820362,0.0,0.0,37941.761888,0.916667,0,0.034744
E4_value_ablation,M,17,medium,rv_alns,102.097994,771.460352,2801.820362,0.0,0.0,37656.488101,0.916667,0,0.004937
E4_value_ablation,M,17,medium,uq_rv_alns,102.097994,771.460352,2801.820362,0.0,0.0,37656.488101,0.916667,0,0.005697
E4_value_ablation,M,18,medium,alns_point,96.40378,696.001543,2806.11889,0.0,0.0,46287.202435,0.833333,0,0.033908
E4_value_ablation,M,18,medium,uq_alns,96.40378,696.001543,2806.11889,0.0,0.0,46287.202435,0.833333,0,0.033079
E4_value_ablation,M,18,medium,rv_alns,96.774124,750.001401,2806.11889,0.0,0.0,45698.412997,0.916667,0,0.005085
E4_value_ablation,M,18,medium,uq_rv_alns,96.774124,750.001401,2806.11889,0.0,0.0,45698.412997,0.916667,0,0.004875
E4_value_ablation,M,19,medium,alns_point,95.331264,820.734948,2713.560402,0.0,0.0,38466.941094,0.916667,0,0.03385
E4_value_ablation,M,19,medium,uq_alns,95.47428,810.829041,2713.560402,0.0,0.0,38499.887046,0.916667,0,0.036673
