size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,8,medium,alns_pinn_full,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,20.0,21.0,2.0,101.0,50.0,900.0,4.0,alns_search,0.0,125.838571,428.11073,16.0,25.0,19.0,23.0,17.0,38.0,34.0,13.0,15.0,433.982279,547.497224,2248.934276,0.0,0.0,125.838571,1.0,1.0,49,1.020408,0,0.175666,10868.726045033342,0.0,0.0
M,1,50,25,2,2,9,medium,greedy_nearest,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.714556,489.080329,2312.856912,0.04,0.04,145.147831,0.25,0.25,50,1.0,0,0.003426,8424.540666509185,0.0,0.0
M,1,50,25,2,2,9,medium,ga,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,genetic_order_search,947.0,50.0,30.0,0.0,6974.685334,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.819168,597.419045,2312.856912,0.04,0.04,111.25442,1.0,1.0,50,1.0,0,0.06055,10817.223918509182,0.0,0.0
M,1,50,25,2,2,9,medium,aco,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,ant_colony_order_search,1200.0,50.0,0.0,24.0,5936.544597,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.774035,583.070166,2312.856912,0.04,0.04,106.285314,0.916667,0.916667,50,1.0,0,0.09916,10347.584534509186,0.0,0.0
M,1,50,25,2,2,9,medium,alns_fixed,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,89.0,12.0,11.0,10.0,101.0,50.0,900.0,0.0,,0.0,0.0,0.0,20.0,27.0,27.0,13.0,13.0,22.0,31.0,34.0,13.0,446.538278,609.32232,2312.856912,0.04,0.04,198.473919,0.25,0.25,50,1.0,0,0.090932,10995.726173509187,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.050227,607.843,2312.856912,0.04,0.04,111.432699,1.0,1.0,50,1.0,0,0.023142,10893.345742509184,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_uq,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.774106,613.631255,2317.140933,0.0,0.0,111.840621,1.0,1.0,50,1.0,0,0.026474,10977.078992589186,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_full,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,20.0,26.0,6.0,101.0,50.0,900.0,4.0,alns_search,0.0,108.263408,420.12879,20.0,15.0,24.0,18.0,23.0,33.0,37.0,12.0,18.0,427.915215,581.255148,2317.140933,0.0,0.0,108.263408,0.916667,0.916667,50,1.0,0,0.178653,10538.381868589184,0.0,0.0
M,2,75,35,3,3,0,medium,greedy_nearest,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.353983,892.623922,3249.196185,0.0,0.0,193.574766,0.222222,0.222222,75,1.0,0,0.009321,14518.078612820034,0.0,0.0
M,2,75,35,3,3,0,medium,ga,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,genetic_order_search,985.0,50.0,30.0,0.0,14031.104039,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.242242,1099.504001,3249.196185,0.0,0.0,141.95468,0.944444,0.944444,75,1.0,0,0.088349,18506.15739882004,0.0,0.0
M,2,75,35,3,3,0,medium,aco,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,ant_colony_order_search,1200.0,50.0,0.0,24.0,11967.11693,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.6025,1103.663675,3249.196185,0.0,0.0,142.541761,0.944444,0.944444,75,1.0,0,0.148593,18694.363634820038,0.0,0.0
M,2,75,35,3,3,0,medium,alns_fixed,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,91.0,22.0,9.0,16.0,101.0,75.0,1400.0,0.0,,0.0,0.0,0.0,36.0,16.0,11.0,18.0,19.0,32.0,24.0,26.0,18.0,465.919364,1043.763721,3249.196185,0.0,0.0,215.508773,0.222222,0.222222,75,1.0,0,0.154887,16530.125938820034,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.711904,1040.335072,3249.196185,0.0,0.0,136.36627,1.0,1.0,75,1.0,0,0.045331,17902.551561820044,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_uq,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.149676,1026.137187,3228.702689,0.0,0.0,136.544474,1.0,1.0,74,1.013514,0,0.048616,17832.411688060038,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_full,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,13.0,22.0,3.0,101.0,75.0,1400.0,4.0,risk_value_order,0.0,132.674347,429.451997,26.0,19.0,15.0,10.0,30.0,41.0,32.0,10.0,17.0,459.500224,925.525157,3228.702689,0.0,0.0,132.674347,1.0,1.0,74,1.013514,0,0.331122,16991.294147060038,0.0,0.0
M,2,75,35,3,3,1,medium,greedy_nearest,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.692113,776.411935,3551.418253,0.0,0.0,185.585281,0.277778,0.277778,75,1.0,0,0.006776,13702.22990486782,0.0,0.0
M,2,75,35,3,3,1,medium,ga,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,genetic_order_search,968.0,50.0,30.0,0.0,14097.297715,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.349898,1105.144578,3551.418253,0.0,0.0,124.435116,0.944444,0.944444,75,1.0,0,0.082647,19104.34586586782,0.0,0.0
M,2,75,35,3,3,1,medium,aco,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,ant_colony_order_search,1200.0,50.0,0.0,24.0,12021.048651,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.144033,1066.223393,3551.418253,0.0,0.0,124.634457,0.944444,0.944444,75,1.0,0,0.146489,18944.94909286782,0.0,0.0
M,2,75,35,3,3,1,medium,alns_fixed,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,93.0,28.0,7.0,17.0,101.0,75.0,1400.0,0.0,,0.0,0.0,0.0,16.0,20.0,22.0,13.0,29.0,24.0,37.0,26.0,13.0,512.477188,1050.136762,3551.418253,0.0,0.0,234.775511,0.277778,0.277778,75,1.0,0,0.162899,17858.067802867823,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.556201,998.352227,3551.418253,0.0,0.0,120.519445,0.944444,0.944444,75,1.0,0,0.048867,18095.887475867814,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn_uq,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.757694,991.317473,3551.418253,0.0,0.0,121.418431,1.0,1.0,75,1.0,0,0.045889,18163.16416186782,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn_full,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,23.0,26.0,5.0,101.0,75.0,1400.0,4.0,point_local,0.0,120.519445,473.541326,20.0,21.0,20.0,16.0,23.0,36.0,32.0,10.0,22.0,499.556201,998.352227,3551.418253,0.0,0.0,120.519445,0.944444,0.944444,75,1.0,0,0.346159,18095.887475867814,0.0,0.0
M,2,75,35,3,3,2,medium,greedy_nearest,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.710604,858.591803,3339.960627,0.0,0.0,170.740866,0.333333,0.333333,75,1.0,0,0.007794,13523.452751256436,0.0,0.0
M,2,75,35,3,3,2,medium,ga,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,128,genetic_order_search,986.0,50.0,30.0,0.0,13609.567742,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.624693,874.177882,3339.960627,0.0,0.0,102.049938,1.0,1.0,75,1.0,0,0.088972,15528.746675256441,0.0,0.0
M,2,75,35,3,3,2,medium,aco,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,128,ant_colony_order_search,1200.0,50.0,0.0,24.0,11617.140652,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.41519,941.471897,3339.960627,0.0,0.0,102.186394,1.0,1.0,75,1.0,0,0.141394,15650.735186256445,0.0,0.0
M,2,75,35,3,3,2,medium,alns_fixed,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,89.0,24.0,11.0,13.0,101.0,75.0,1400.0,0.0,,0.0,0.0,0.0,29.0,17.0,18.0,10.0,26.0,24.0,32.0,30.0,14.0,476.90214,1035.788759,3339.960627,0.0,0.0,226.637828,0.333333,0.333333,75,1.0,0,0.160931,17304.711559256444,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.493793,979.968649,3339.960627,0.0,0.0,104.050478,1.0,1.0,75,1.0,0,0.044889,16261.79309025644,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn_uq,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.373939,1033.652477,3286.18545,0.0,0.0,114.775988,1.0,1.0,73,1.027397,0,0.049068,17997.151975656438,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn_full,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,14.0,19.0,8.0,101.0,75.0,1400.0,4.0,point_local,0.0,104.050478,432.712559,13.0,26.0,29.0,15.0,17.0,27.0,52.0,9.0,12.0,472.493793,979.968649,3339.960627,0.0,0.0,104.050478,1.0,1.0,75,1.0,0,0.345662,16261.79309025644,0.0,0.0
M,2,75,35,3,3,3,medium,greedy_nearest,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.90073,869.790447,3498.563206,0.0,0.0,179.417936,0.388889,0.388889,75,1.0,0,0.006418,14219.689264417892,0.0,0.0
M,2,75,35,3,3,3,medium,ga,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,134,genetic_order_search,976.0,50.0,30.0,0.0,16848.936177,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.609437,1079.814224,3498.563206,0.0,0.0,142.22887,1.0,1.0,75,1.0,0,0.087997,18429.21330441789,0.0,0.0
M,2,75,35,3,3,3,medium,aco,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,134,ant_colony_order_search,1200.0,50.0,0.0,24.0,14307.766937,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.824294,1099.232762,3498.563206,0.0,0.0,142.229794,1.0,1.0,75,1.0,0,0.141772,18442.43424541789,0.0,0.0
M,2,75,35,3,3,3,medium,alns_fixed,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,97.0,24.0,3.0,9.0,101.0,75.0,1400.0,0.0,,0.0,0.0,0.0,22.0,18.0,17.0,13.0,30.0,33.0,33.0,26.0,8.0,464.952806,984.249488,3498.563206,0.0,0.0,226.993555,0.388889,0.388889,75,1.0,0,0.150937,17664.6234784179,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.111324,961.435746,3498.563206,0.0,0.0,135.600098,1.0,1.0,75,1.0,0,0.044366,17267.410009417887,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn_uq,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.413742,1012.196442,3498.563206,0.0,0.0,135.833585,1.0,1.0,75,1.0,0,0.04596,17459.32257141789,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn_full,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,23.0,22.0,2.0,101.0,75.0,1400.0,4.0,risk_value_order,0.0,133.113238,457.7673,11.0,20.0,25.0,19.0,25.0,36.0,38.0,11.0,15.0,485.697061,982.709726,3498.563206,0.0,0.0,133.113238,1.0,1.0,75,1.0,0,0.327387,17063.54151041789,0.0,0.0
M,2,75,35,3,3,4,medium,greedy_nearest,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.891182,797.307321,3519.06703,0.0,0.0,170.324254,0.222222,0.222222,75,1.0,0,0.005375,12567.182837485747,0.0,0.0
M,2,75,35,3,3,4,medium,ga,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,genetic_order_search,962.0,50.0,30.0,0.0,13489.89441,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.343328,961.67885,3516.44491,0.0,0.0,93.14302,1.0,1.0,75,1.0,0,0.093074,15024.569489885747,0.0,0.0
M,2,75,35,3,3,4,medium,aco,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,ant_colony_order_search,1200.0,50.0,0.0,24.0,11518.803567,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.050553,1013.162566,3516.44491,0.0,0.0,94.89081,0.944444,0.944444,75,1.0,0,0.150642,15470.304820885747,0.0,0.0
M,2,75,35,3,3,4,medium,alns_fixed,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,90.0,27.0,10.0,16.0,101.0,75.0,1400.0,0.0,,0.0,0.0,0.0,24.0,22.0,18.0,13.0,23.0,39.0,25.0,22.0,14.0,474.346171,1023.481964,3519.06703,0.0,0.0,221.617104,0.222222,0.222222,75,1.0,0,0.161019,16915.17867848575,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.462814,994.204335,3516.44491,0.0,0.0,93.366735,1.0,1.0,75,1.0,0,0.044444,15262.361765885746,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn_uq,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.418095,1124.037452,3489.16946,0.0,0.0,101.777759,1.0,1.0,74,1.013514,0,0.046036,16899.956952125747,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn_full,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,28.0,22.0,10.0,101.0,75.0,1400.0,4.0,point_local,0.0,93.366735,434.80409,34.0,20.0,18.0,11.0,17.0,39.0,33.0,12.0,16.0,460.462814,994.204335,3516.44491,0.0,0.0,93.366735,1.0,1.0,75,1.0,0,0.336262,15262.361765885746,0.0,0.0
M,2,75,35,3,3,5,medium,greedy_nearest,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.495792,729.317908,3509.292996,0.0,0.0,166.049822,0.222222,0.222222,75,1.0,0,0.006153,12834.671541121532,0.0,0.0
M,2,75,35,3,3,5,medium,ga,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,genetic_order_search,964.0,50.0,30.0,0.0,15614.219784,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.982904,1056.656035,3509.292996,0.0,0.0,129.156196,0.944444,0.944444,75,1.0,0,0.09671,18814.156845121535,0.0,0.0
M,2,75,35,3,3,5,medium,aco,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,ant_colony_order_search,1200.0,50.0,0.0,24.0,13277.651381,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.258964,1030.979837,3509.292996,0.0,0.0,127.96986,0.944444,0.944444,75,1.0,0,0.139295,18549.58371312154,0.0,0.0
M,2,75,35,3,3,5,medium,alns_fixed,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,92.0,18.0,8.0,16.0,101.0,75.0,1400.0,0.0,,0.0,0.0,0.0,28.0,17.0,18.0,17.0,20.0,31.0,32.0,27.0,10.0,473.106625,1016.499157,3509.292996,0.0,0.0,208.627618,0.222222,0.222222,75,1.0,0,0.162906,16599.013380121534,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.531414,1019.536353,3509.292996,0.0,0.0,129.055321,0.944444,0.944444,75,1.0,0,0.041554,18685.66587012153,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn_uq,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.531414,1019.536353,3509.292996,0.0,0.0,129.055321,0.944444,0.944444,75,1.0,0,0.052585,18685.66587012153,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn_full,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,20.0,23.0,4.0,101.0,75.0,1400.0,4.0,alns_search,0.0,126.96401,502.781635,27.0,17.0,22.0,14.0,20.0,31.0,39.0,9.0,21.0,536.259243,1122.419258,3509.292996,0.0,0.0,126.96401,0.944444,0.944444,75,1.0,0,0.345205,18786.37015612154,0.0,0.0
M,2,75,35,3,3,6,medium,greedy_nearest,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,156,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.26456,660.181525,3352.674189,0.0,0.0,163.836543,0.222222,0.222222,75,1.0,0,0.004508,11791.950131975946,0.0,0.0
