size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,0,medium,alns_pinn,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.076655,654.28723,2210.077894,0.0,0.0,61099.444883,0.916667,0,0.012546,2448.3010131424003,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_uq,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.076655,654.28723,2210.077894,0.0,0.0,61099.444883,0.916667,0,0.013844,2448.3010131424003,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,100.0,4.0,0.0,4.0,101.0,50.0,900.0,19.0,21.0,21.0,18.0,21.0,47.0,53.0,103.154642,625.900396,2210.077894,0.0,0.0,61048.528966,0.916667,0,0.029522,2457.2569511424003,0.0,0.0
M,1,50,25,2,2,1,medium,greedy_nearest,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.111746,542.44015,2211.203907,0.0,0.0,77555.127922,0.25,0,0.001414,2018.266027172,0.0,0.0
M,1,50,25,2,2,1,medium,ga,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.186364,702.216788,2209.459151,0.0,0.0,55339.374052,0.833333,0,0.012981,2243.6392151720006,0.0,0.0
M,1,50,25,2,2,1,medium,aco,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.392498,576.511663,2209.459151,0.0,0.0,67490.591526,0.333333,0,0.011699,2066.9941501720004,0.0,0.0
M,1,50,25,2,2,1,medium,alns_fixed,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.111746,542.44015,2211.203907,0.0,0.0,77555.127922,0.25,0,0.001778,2018.266027172,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.911797,649.255917,2209.459151,0.0,0.0,55363.069304,0.833333,0,0.012912,2246.120381172,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_uq,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.155652,626.096653,2209.459151,0.0,0.0,55435.067717,0.833333,0,0.013519,2250.773763172,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,100.0,5.0,0.0,5.0,101.0,50.0,900.0,16.0,21.0,23.0,19.0,21.0,51.0,49.0,104.326287,618.0457,2209.459151,0.0,0.0,54897.716817,0.916667,0,0.028617,2245.6932751719996,0.0,0.0
M,1,50,25,2,2,2,medium,greedy_nearest,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.867196,543.021738,2360.598864,0.02,0.02,60875.176434,0.333333,0,0.001408,2223.8050847696,0.0,0.0
M,1,50,25,2,2,2,medium,ga,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.551992,622.579585,2358.30694,0.02,0.02,39663.775759,0.666667,0,0.012039,2371.2707025295995,0.0,0.0
M,1,50,25,2,2,2,medium,aco,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.984122,673.537449,2358.30694,0.02,0.02,47948.898351,0.5,0,0.011887,2211.3320565296,0.0,0.0
M,1,50,25,2,2,2,medium,alns_fixed,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.867196,543.021738,2360.598864,0.02,0.02,60875.176434,0.333333,0,0.001736,2223.8050847696,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.062051,615.636033,2358.30694,0.02,0.02,39750.738966,0.666667,0,0.012387,2372.4146995296,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_uq,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.076232,580.671694,2360.349157,0.0,0.0,39835.994176,0.75,0,0.012953,2381.2891620496,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,100.0,5.0,0.0,2.0,101.0,50.0,900.0,18.0,21.0,23.0,15.0,23.0,50.0,50.0,107.803716,623.766889,2360.349157,0.0,0.0,39110.109441,0.916667,0,0.02873,2330.8472760496,0.0,0.0
M,1,50,25,2,2,3,medium,greedy_nearest,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.953905,542.661522,2141.216734,0.0,0.0,71528.138914,0.416667,0,0.001399,2034.0106351080003,0.0,0.0
M,1,50,25,2,2,3,medium,ga,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.519449,671.986292,2141.216734,0.0,0.0,53960.826928,0.833333,0,0.012114,2360.6772751079993,0.0,0.0
M,1,50,25,2,2,3,medium,aco,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.948377,583.198525,2141.216734,0.0,0.0,61971.21673,0.5,0,0.012261,2085.8708311080004,0.0,0.0
M,1,50,25,2,2,3,medium,alns_fixed,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.953905,542.661522,2141.216734,0.0,0.0,71528.138914,0.416667,0,0.001766,2034.0106351080003,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.104614,662.069227,2141.216734,0.0,0.0,53954.95806,0.833333,0,0.01227,2362.363466108,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_uq,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.21002,676.792255,2141.216734,0.0,0.0,53958.398617,0.833333,0,0.01248,2362.363466108,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,100.0,6.0,0.0,6.0,101.0,50.0,900.0,18.0,23.0,24.0,18.0,17.0,46.0,54.0,103.465363,695.546335,2141.216734,0.0,0.0,53386.366315,0.916667,0,0.028683,2361.1077761079996,0.0,0.0
M,1,50,25,2,2,4,medium,greedy_nearest,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.100908,451.48118,2300.154328,0.02,0.02,67696.611067,0.416667,0,0.001338,1955.3542416968,0.0,0.0
M,1,50,25,2,2,4,medium,ga,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.381204,555.526291,2300.154328,0.02,0.02,46526.082854,0.916667,0,0.012038,2193.0172056968004,0.0,0.0
M,1,50,25,2,2,4,medium,aco,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.049122,596.313365,2300.154328,0.02,0.02,57149.684698,0.416667,0,0.014542,1969.9379036967998,0.0,0.0
M,1,50,25,2,2,4,medium,alns_fixed,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.100908,451.48118,2300.154328,0.02,0.02,67696.611067,0.416667,0,0.001792,1955.3542416968,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.968334,583.269528,2300.154328,0.02,0.02,46514.729037,0.916667,0,0.011931,2192.3428036968003,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_uq,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.975792,615.116524,2302.363068,0.0,0.0,46566.727639,0.916667,0,0.012389,2196.9878060568,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,100.0,5.0,0.0,5.0,101.0,50.0,900.0,24.0,18.0,12.0,22.0,24.0,46.0,54.0,107.798411,598.117943,2302.363068,0.0,0.0,46596.664507,0.916667,0,0.029044,2160.1414550568,0.0,0.0
M,1,50,25,2,2,5,medium,greedy_nearest,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.813499,556.683586,2196.675411,0.0,0.0,74168.363392,0.416667,0,0.001927,1967.8515612615997,0.0,0.0
M,1,50,25,2,2,5,medium,ga,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.886311,600.119133,2196.675411,0.0,0.0,56550.932752,0.75,0,0.011764,2283.8862572616003,0.0,0.0
M,1,50,25,2,2,5,medium,aco,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.716465,576.373505,2196.675411,0.0,0.0,67186.813067,0.416667,0,0.012461,1975.2207702616,0.0,0.0
M,1,50,25,2,2,5,medium,alns_fixed,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.813499,556.683586,2196.675411,0.0,0.0,74168.363392,0.416667,0,0.001837,1967.8515612615997,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.348963,590.388913,2196.675411,0.0,0.0,56724.228982,0.666667,0,0.014406,2290.8034612615993,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_uq,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.318821,581.697046,2196.675411,0.0,0.0,56724.339105,0.666667,0,0.012229,2290.7248752616006,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,100.0,3.0,0.0,3.0,101.0,50.0,900.0,16.0,13.0,22.0,24.0,25.0,49.0,51.0,105.325294,561.253773,2196.675411,0.0,0.0,56193.094502,0.833333,0,0.028917,2285.4367892616,0.0,0.0
M,1,50,25,2,2,6,medium,greedy_nearest,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.060447,591.457962,2425.235182,0.0,0.0,58898.472564,0.166667,0,0.001383,2213.81460448,0.0,0.0
M,1,50,25,2,2,6,medium,ga,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.601808,632.504951,2421.71746,0.0,0.0,41251.590693,0.833333,0,0.011998,2578.70387632,0.0,0.0
M,1,50,25,2,2,6,medium,aco,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.972718,627.542385,2421.71746,0.0,0.0,51387.133309,0.333333,0,0.012445,2242.05409132,0.0,0.0
M,1,50,25,2,2,6,medium,alns_fixed,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.060447,591.457962,2425.235182,0.0,0.0,58898.472564,0.166667,0,0.001816,2213.81460448,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.742468,577.264427,2421.71746,0.0,0.0,41355.767151,0.833333,0,0.012759,2581.2867253199997,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_uq,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.047011,640.323554,2421.71746,0.0,0.0,41352.889308,0.833333,0,0.01216,2588.7426353200003,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_full,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,100.0,10.0,0.0,10.0,101.0,50.0,900.0,15.0,18.0,21.0,26.0,20.0,48.0,52.0,112.962054,533.178548,2421.71746,0.0,0.0,40810.8698,0.833333,0,0.029316,2565.9198663199995,0.0,0.0
M,1,50,25,2,2,7,medium,greedy_nearest,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.552527,571.007442,2264.168842,0.0,0.0,96808.466947,0.25,0,0.001292,2043.0739247336003,0.0,0.0
M,1,50,25,2,2,7,medium,ga,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.145389,681.582851,2264.168842,0.0,0.0,64649.209425,1.0,0,0.01224,2295.9968797336,0.0,0.0
M,1,50,25,2,2,7,medium,aco,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.220006,586.659598,2264.168842,0.0,0.0,82237.535441,0.25,0,0.011659,2044.7351647336,0.0,0.0
M,1,50,25,2,2,7,medium,alns_fixed,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.552527,571.007442,2264.168842,0.0,0.0,96808.466947,0.25,0,0.00183,2043.0739247336003,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.882539,694.718238,2264.168842,0.0,0.0,64644.146537,1.0,0,0.012638,2297.0889477336,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_uq,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.832091,588.383474,2264.168842,0.0,0.0,64725.761351,1.0,0,0.012329,2300.7444987336003,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_full,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,100.0,7.0,0.0,7.0,101.0,50.0,900.0,30.0,15.0,20.0,19.0,16.0,53.0,47.0,106.280599,651.257479,2264.168842,0.0,0.0,63663.032395,0.916667,0,0.028532,2284.8952947336006,0.0,0.0
M,1,50,25,2,2,8,medium,greedy_nearest,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.257807,552.782196,2262.887907,0.0,0.0,77474.567676,0.25,0,0.001431,2096.4380130055997,0.0,0.0
M,1,50,25,2,2,8,medium,ga,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.322045,616.341248,2262.887907,0.0,0.0,47823.408763,0.75,0,0.012334,2441.6745880056,0.0,0.0
M,1,50,25,2,2,8,medium,aco,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.526781,605.123995,2262.887907,0.0,0.0,62326.170074,0.333333,0,0.012061,2161.2006340056,0.0,0.0
M,1,50,25,2,2,8,medium,alns_fixed,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.257807,552.782196,2262.887907,0.0,0.0,77474.567676,0.25,0,0.001763,2096.4380130055997,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.324241,640.842758,2262.887907,0.0,0.0,47904.06542,0.75,0,0.01294,2444.5206930056,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_uq,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.621892,600.869825,2262.887907,0.0,0.0,47894.367439,0.75,0,0.01266,2444.8551540056,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_full,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,100.0,6.0,0.0,6.0,101.0,50.0,900.0,26.0,19.0,21.0,18.0,16.0,42.0,58.0,103.024648,652.055812,2262.887907,0.0,0.0,47759.40312,0.833333,0,0.029238,2446.1789250056,0.0,0.0
M,1,50,25,2,2,9,medium,greedy_nearest,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.68479,519.55607,2312.856912,0.04,0.04,70403.015631,0.166667,0,0.001324,1909.03082402,0.0,0.0
M,1,50,25,2,2,9,medium,ga,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.302238,596.496984,2312.856912,0.04,0.04,55947.479669,0.833333,0,0.012875,2232.37404902,0.0,0.0
M,1,50,25,2,2,9,medium,aco,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.307432,608.806107,2312.856912,0.04,0.04,65005.857219,0.166667,0,0.011525,1934.97988402,0.0,0.0
M,1,50,25,2,2,9,medium,alns_fixed,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.68479,519.55607,2312.856912,0.04,0.04,70403.015631,0.166667,0,0.002101,1909.03082402,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.640681,597.328852,2312.856912,0.04,0.04,56012.68565,0.833333,0,0.013183,2237.34354602,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_uq,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.393067,611.414422,2317.140933,0.0,0.0,56236.038816,0.833333,0,0.012031,2250.9126981,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_full,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,100.0,8.0,0.0,6.0,101.0,50.0,900.0,15.0,22.0,27.0,16.0,20.0,57.0,43.0,106.349246,641.742673,2317.140933,0.0,0.0,55643.103258,0.916667,0,0.029244,2179.5294571000004,0.0,0.0
M,2,75,35,3,3,0,medium,greedy_nearest,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.50386,1183.294286,3249.196185,0.0,0.0,51205.617564,0.222222,0,0.002388,1925.0513280888003,0.0,0.0
M,2,75,35,3,3,0,medium,ga,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.173458,1260.203821,3249.196185,0.0,0.0,34276.470596,0.888889,0,0.025315,2178.8224260887996,0.0,0.0
M,2,75,35,3,3,0,medium,aco,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.965721,1194.612211,3249.196185,0.0,0.0,43236.763796,0.222222,0,0.026948,1926.5923240888,0.0,0.0
M,2,75,35,3,3,0,medium,alns_fixed,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.50386,1183.294286,3249.196185,0.0,0.0,51205.617564,0.222222,0,0.003976,1925.0513280888003,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.290505,1279.327352,3249.196185,0.0,0.0,34323.754401,0.888889,0,0.031941,2187.2779110888,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_uq,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.039026,1361.303424,3249.196185,0.0,0.0,34324.351622,0.888889,0,0.025124,2189.1743880888007,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_full,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,100.0,8.0,0.0,8.0,101.0,75.0,1400.0,19.0,16.0,20.0,16.0,29.0,41.0,59.0,67.637569,1293.834889,3249.196185,0.0,0.0,34128.895146,0.944444,0,0.058516,2177.7123740888,0.0,0.0
M,2,75,35,3,3,1,medium,greedy_nearest,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.323412,1138.736469,3551.418253,0.0,0.0,82821.246384,0.277778,0,0.002369,2073.5722859903995,0.0,0.0
M,2,75,35,3,3,1,medium,ga,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.611273,1276.60052,3551.418253,0.0,0.0,50631.834492,0.888889,0,0.025116,2352.239896990399,0.0,0.0
