size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,3,100,50,3,3,0,medium,aco,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.881884,2032.868114,4632.009696,0.01,0.01,117367.233352,0.32,0,0.057285,3741.3689083487993,0.0,0.0
M,3,100,50,3,3,0,medium,alns_fixed,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.483346,1820.254102,4632.009696,0.01,0.01,145275.46078,0.28,0,0.005001,3647.0434593488008,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.176517,2208.803618,4632.009696,0.01,0.01,97587.783619,0.88,0,0.048724,4226.953375348801,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn_uq,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.229426,2041.162101,4634.071863,0.0,0.0,97814.623676,0.88,0,0.049256,4233.8906547888,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn_full,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,100.0,12.0,0.0,12.0,101.0,100.0,1800.0,22.0,18.0,22.0,18.0,20.0,38.0,62.0,96.428233,2183.131316,4634.071863,0.0,0.0,96813.693665,0.92,0,0.111389,4202.678400788799,0.0,0.0
M,3,100,50,3,3,1,medium,greedy_nearest,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.276432,1779.950623,4386.093195,0.0,0.0,130133.320342,0.2,0,0.004443,3766.7872519439993,0.0,0.0
M,3,100,50,3,3,1,medium,ga,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.456826,2187.864246,4386.093195,0.0,0.0,82100.441722,0.88,0,0.04905,4136.487698943999,0.0,0.0
M,3,100,50,3,3,1,medium,aco,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.031957,2068.678914,4386.093195,0.0,0.0,103252.077506,0.4,0,0.046733,3853.2735529440006,0.0,0.0
M,3,100,50,3,3,1,medium,alns_fixed,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.203271,1840.630668,4386.093195,0.0,0.0,130154.676942,0.2,0,0.005198,3766.5720839439987,0.0,0.0
M,3,100,50,3,3,1,medium,alns_pinn,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.022568,2267.09677,4386.093195,0.0,0.0,82137.735421,0.88,0,0.048093,4142.640756944,0.0,0.0
M,3,100,50,3,3,1,medium,alns_pinn_uq,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.034069,2270.768565,4386.093195,0.0,0.0,82174.686956,0.88,0,0.047949,4144.944685944,0.0,0.0
M,3,100,50,3,3,1,medium,alns_pinn_full,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,100.0,11.0,0.0,9.0,101.0,100.0,1800.0,25.0,16.0,21.0,24.0,14.0,48.0,52.0,89.075065,2356.473842,4386.093195,0.0,0.0,81553.420857,0.92,0,0.108429,4130.389518943999,0.0,0.0
L,0,150,75,3,2,0,medium,greedy_nearest,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.667282,3351.889798,6820.838752,0.0,0.0,462673.200931,0.27027,0,0.008306,12378.678418944799,0.0,0.0
L,0,150,75,3,2,0,medium,ga,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.102837,3730.113169,6820.838752,0.0,0.0,289482.036108,0.891892,0,0.105018,14534.945827944803,0.0,0.0
L,0,150,75,3,2,0,medium,aco,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.075872,3976.634435,6820.838752,0.0,0.0,369809.622863,0.324324,0,0.105122,12650.418015944797,0.0,0.0
L,0,150,75,3,2,0,medium,alns_fixed,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.667282,3351.889798,6820.838752,0.0,0.0,462673.200931,0.27027,0,0.00852,12378.678418944799,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.282323,3851.683381,6820.838752,0.0,0.0,289709.029121,0.891892,0,0.107705,14552.445195944796,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn_uq,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.746771,3819.147563,6820.838752,0.0,0.0,289907.236866,0.891892,0,0.106723,14560.9345629448,0.0,0.0
L,0,150,75,3,2,0,medium,alns_pinn_full,kmeans,3,L150_P75_seed0_medium_kmeans75,not_milp,11250,450,0.96,283,60.0,12.0,0.0,12.0,61.0,150.0,1620.0,11.0,13.0,12.0,9.0,15.0,28.0,32.0,200.748659,3851.690898,6820.838752,0.0,0.0,286594.455908,0.945946,0,0.230473,14477.937584944802,0.0,0.0
L,0,150,75,3,2,1,medium,greedy_nearest,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.268956,3526.635924,6723.963954,0.0,0.0,390926.586914,0.27027,0,0.007601,12063.766495853597,0.0,0.0
L,0,150,75,3,2,1,medium,ga,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.718331,3425.902244,6722.924458,0.0,0.0,279129.895871,0.810811,0,0.109724,13764.277106733596,0.0,0.0
L,0,150,75,3,2,1,medium,aco,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.844912,3973.077837,6722.924458,0.0,0.0,328733.633617,0.405405,0,0.102492,12207.6023117336,0.0,0.0
L,0,150,75,3,2,1,medium,alns_fixed,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.268956,3526.635924,6723.963954,0.0,0.0,390926.586914,0.27027,0,0.009464,12063.766495853597,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.497657,3365.616255,6722.924458,0.0,0.0,279602.946842,0.837838,0,0.106004,13793.1810597336,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn_uq,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.863759,3902.698152,6722.924458,0.0,0.0,279640.749419,0.837838,0,0.104281,13797.308688733603,0.0,0.0
L,0,150,75,3,2,1,medium,alns_pinn_full,kmeans,3,L150_P75_seed1_medium_kmeans75,not_milp,11250,450,0.96,280,60.0,14.0,0.0,14.0,61.0,150.0,1620.0,13.0,14.0,15.0,11.0,7.0,31.0,29.0,196.073232,3925.313441,6722.924458,0.0,0.0,275659.774894,0.810811,0,0.229973,13722.306288733604,0.0,0.0
L,1,200,100,4,3,0,medium,greedy_nearest,kmeans,3,L200_P100_seed0_medium_kmeans100,not_milp,20000,600,0.97,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.717551,5654.827349,8461.907349,0.0,0.0,335187.183408,0.18,0,0.014479,10853.652291482398,0.0,0.0
L,1,200,100,4,3,0,medium,ga,kmeans,3,L200_P100_seed0_medium_kmeans100,not_milp,20000,600,0.97,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.095987,6632.766174,8461.907349,0.0,0.0,222394.622856,0.88,0,0.18909,12852.689405482404,0.0,0.0
L,1,200,100,4,3,0,medium,aco,kmeans,3,L200_P100_seed0_medium_kmeans100,not_milp,20000,600,0.97,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.233812,6365.560082,8461.907349,0.0,0.0,281989.851139,0.26,0,0.188852,11017.617723482395,0.0,0.0
