size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,2,75,35,3,3,0,medium,aco,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,ant_colony_order_search,1200.0,50.0,0.0,24.0,11967.11693,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.6025,1103.663675,3249.196185,0.0,0.0,142.541761,0.944444,0.944444,75,1.0,0,0.081914,18694.363634820038,0.0,0.0
M,2,75,35,3,3,0,medium,alns_fixed,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,11933.0,1134.0,46.0,0.0,0.0,140.145579,355.884889,485.353985,3498.109663,0.0,0.0,609.668922,False,0.0,True,68.0,36.0,32.0,10.0,101.0,75.0,1242.0,1.0,alns_search,0.0,140.145579,355.884889,22.0,9.0,14.0,26.0,29.0,28.0,27.0,21.0,24.0,355.884889,566.246316,2818.817339,0.130435,0.130435,140.145579,0.111111,0.111111,46,1.630435,0,1.058742,609.668922,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,11933.0,1134.0,46.0,0.0,0.0,140.145579,355.884889,485.353985,3498.109663,0.0,0.0,609.668922,False,0.0,True,68.0,36.0,32.0,10.0,101.0,75.0,1242.0,1.0,alns_search,0.0,140.145579,355.884889,22.0,9.0,14.0,26.0,29.0,28.0,27.0,21.0,24.0,355.884889,566.246316,2818.817339,0.130435,0.130435,140.145579,0.111111,0.111111,46,1.630435,0,1.005708,609.668922,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_uq,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,11933.0,456.0,56.0,0.0,0.0,142.974459,305.909904,419.437654,3583.470886,0.0,0.0,604.447294,True,0.0,True,67.0,35.0,33.0,11.0,101.0,75.0,1256.0,1.0,alns_search,0.0,142.974459,305.909904,20.0,16.0,12.0,26.0,26.0,20.0,20.0,27.0,33.0,305.909904,489.34393,2887.602403,0.0,0.0,142.974459,0.444444,0.444444,56,1.339286,0,1.018835,604.447294,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_full,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,11933.0,456.0,52.0,0.0,0.0,129.562326,302.165376,421.823509,3618.484173,0.0,0.0,594.026169,True,0.25,True,62.0,32.0,38.0,5.0,101.0,75.0,1262.0,1.0,alns_search,0.0,129.562326,302.165376,12.0,24.0,15.0,25.0,24.0,24.0,24.0,23.0,29.0,302.165376,492.127427,2915.816517,0.0,0.0,129.562326,0.444444,0.444444,52,1.442308,0,1.007209,594.026169,0.0,0.0
M,2,75,35,3,3,1,medium,greedy_nearest,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.692113,776.411935,3551.418253,0.0,0.0,185.585281,0.277778,0.277778,75,1.0,0,0.003113,13702.22990486782,0.0,0.0
M,2,75,35,3,3,1,medium,ga,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,genetic_order_search,968.0,50.0,30.0,0.0,14097.297715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.349898,1105.144578,3551.418253,0.0,0.0,124.435116,0.944444,0.944444,75,1.0,0,0.047543,19104.34586586782,0.0,0.0
M,2,75,35,3,3,1,medium,aco,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,ant_colony_order_search,1200.0,50.0,0.0,24.0,12021.048651,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.144033,1066.223393,3551.418253,0.0,0.0,124.634457,0.944444,0.944444,75,1.0,0,0.078467,18944.94909286782,0.0,0.0
M,2,75,35,3,3,1,medium,alns_fixed,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,12042.0,762.0,52.0,0.0,0.0,121.511015,368.686578,452.299561,4265.327161,0.0,0.0,667.011003,False,0.0,True,72.0,33.0,28.0,6.0,101.0,75.0,1290.0,1.0,alns_search,0.0,121.511015,368.686578,15.0,26.0,21.0,19.0,19.0,24.0,27.0,26.0,23.0,368.686579,527.682821,3341.641218,0.134615,0.134615,121.511015,0.611111,0.611111,52,1.442308,0,1.136898,667.011003,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,12042.0,762.0,52.0,0.0,0.0,121.511015,368.686578,452.299561,4265.327161,0.0,0.0,667.011003,False,0.0,True,72.0,33.0,28.0,6.0,101.0,75.0,1290.0,1.0,alns_search,0.0,121.511015,368.686578,15.0,26.0,21.0,19.0,19.0,24.0,27.0,26.0,23.0,368.686579,527.682821,3341.641218,0.134615,0.134615,121.511015,0.611111,0.611111,52,1.442308,0,1.175135,667.011003,0.0,0.0
