size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,0,30,15,2,2,8,medium,alns_pinn,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.842904,226.48775,1383.477172,0.0,0.0,17321.454914,0.857143,0,0.006143,747.8085348824001,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_uq,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.842904,226.48775,1383.477172,0.0,0.0,17321.454914,0.857143,0,0.00556,747.8085348824001,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,,0.0,0.0,0.0,0.0,0.0,True,0.25,75.0,24.0,25.0,4.0,101.0,30.0,500.0,23.0,23.0,19.0,15.0,20.0,19.0,46.0,18.0,17.0,61.77409,257.380148,1383.477172,0.0,0.0,17294.705421,0.857143,0,0.022682,745.6178348824,0.0,0.0
M,0,30,15,2,2,9,medium,greedy_nearest,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.889428,195.707409,1337.778671,0.0,0.0,26267.288865,0.142857,0,0.000701,700.5294983056,0.0,0.0
M,0,30,15,2,2,9,medium,ga,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,genetic_order_search,923.0,50.0,30.0,0.0,3851.067867,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.092732,247.554808,1337.778671,0.0,0.0,15470.494628,0.857143,0,0.018774,823.5689743055999,0.0,0.0
M,0,30,15,2,2,9,medium,aco,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,ant_colony_order_search,1200.0,50.0,0.0,24.0,3255.247548,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.320611,238.883892,1337.778671,0.0,0.0,15459.944576,0.857143,0,0.030205,820.2344273056,0.0,0.0
M,0,30,15,2,2,9,medium,alns_fixed,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,,0.0,0.0,0.0,0.0,0.0,False,0.0,91.0,15.0,9.0,12.0,101.0,30.0,500.0,25.0,18.0,25.0,17.0,15.0,29.0,35.0,24.0,12.0,67.50682,266.157092,1337.778671,0.0,0.0,25967.577363,0.142857,0,0.019076,691.7044383056,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.422711,253.512544,1337.778671,0.0,0.0,15506.055291,0.857143,0,0.005929,829.9470243055998,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_uq,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.422711,258.883289,1337.778671,0.0,0.0,15507.259851,0.857143,0,0.005841,830.1132873055999,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,,0.0,0.0,0.0,0.0,0.0,True,0.25,76.0,13.0,24.0,4.0,101.0,30.0,500.0,24.0,28.0,14.0,15.0,19.0,31.0,35.0,10.0,24.0,65.036814,290.560362,1337.778671,0.0,0.0,15350.702678,0.857143,0,0.022776,826.7162583055999,0.0,0.0
M,1,50,25,2,2,0,medium,greedy_nearest,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.410932,505.329626,2210.077894,0.0,0.0,88045.662344,0.25,0,0.002124,1931.2352191424004,0.0,0.0
M,1,50,25,2,2,0,medium,ga,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,genetic_order_search,946.0,50.0,30.0,0.0,12961.465249,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.69909,607.425593,2210.077894,0.0,0.0,61079.804857,0.916667,0,0.036102,2442.6859431424004,0.0,0.0
M,1,50,25,2,2,0,medium,aco,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,ant_colony_order_search,1200.0,50.0,0.0,24.0,10932.269311,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.960778,646.437262,2210.077894,0.0,0.0,61175.190567,0.833333,0,0.064223,2441.4648161424,0.0,0.0
M,1,50,25,2,2,0,medium,alns_fixed,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,,0.0,0.0,0.0,0.0,0.0,False,0.0,88.0,29.0,12.0,12.0,101.0,50.0,900.0,22.0,19.0,14.0,13.0,32.0,23.0,22.0,35.0,20.0,107.836283,596.828576,2210.077894,0.0,0.0,88031.07789,0.166667,0,0.064967,1890.8227871424006,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.076655,654.28723,2210.077894,0.0,0.0,61099.444883,0.916667,0,0.015442,2448.3010131424003,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_uq,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.076655,654.28723,2210.077894,0.0,0.0,61099.444883,0.916667,0,0.015186,2448.3010131424003,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,,0.0,0.0,0.0,0.0,0.0,True,0.25,83.0,24.0,17.0,2.0,101.0,50.0,900.0,28.0,16.0,20.0,14.0,22.0,43.0,33.0,10.0,14.0,103.154642,625.900396,2210.077894,0.0,0.0,61048.528966,0.916667,0,0.059576,2457.2569511424003,0.0,0.0
M,1,50,25,2,2,1,medium,greedy_nearest,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.111746,542.44015,2211.203907,0.0,0.0,77555.127922,0.25,0,0.001387,2018.266027172,0.0,0.0
M,1,50,25,2,2,1,medium,ga,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,genetic_order_search,956.0,50.0,30.0,0.0,13188.540651,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.186364,702.216788,2209.459151,0.0,0.0,55339.374052,0.833333,0,0.037333,2243.6392151720006,0.0,0.0
M,1,50,25,2,2,1,medium,aco,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,ant_colony_order_search,1200.0,50.0,0.0,24.0,11111.944947,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.370441,619.4263,2209.459151,0.0,0.0,55207.051713,0.833333,0,0.05861,2242.060551172,0.0,0.0
M,1,50,25,2,2,1,medium,alns_fixed,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,False,0.0,91.0,18.0,9.0,13.0,101.0,50.0,900.0,18.0,22.0,18.0,21.0,21.0,36.0,22.0,28.0,14.0,102.209893,544.187345,2211.203907,0.0,0.0,77218.807407,0.25,0,0.056743,1946.930046172,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.911797,649.255917,2209.459151,0.0,0.0,55363.069304,0.833333,0,0.02305,2246.120381172,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_uq,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.155652,626.096653,2209.459151,0.0,0.0,55435.067717,0.833333,0,0.022002,2250.773763172,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,True,0.25,77.0,16.0,23.0,5.0,101.0,50.0,900.0,24.0,19.0,22.0,13.0,22.0,43.0,30.0,14.0,13.0,104.326287,618.0457,2209.459151,0.0,0.0,54897.716817,0.916667,0,0.079609,2245.6932751719996,0.0,0.0
M,1,50,25,2,2,2,medium,greedy_nearest,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.867196,543.021738,2360.598864,0.02,0.02,60875.176434,0.333333,0,0.002173,2223.8050847696,0.0,0.0
M,1,50,25,2,2,2,medium,ga,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,genetic_order_search,994.0,50.0,30.0,0.0,10843.387274,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.551992,622.579585,2358.30694,0.02,0.02,39663.775759,0.666667,0,0.050962,2371.2707025295995,0.0,0.0
M,1,50,25,2,2,2,medium,aco,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,ant_colony_order_search,1200.0,50.0,0.0,24.0,9153.040922,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.534057,605.140386,2358.30694,0.02,0.02,39576.054691,0.666667,0,0.085704,2368.2290395296004,0.0,0.0
M,1,50,25,2,2,2,medium,alns_fixed,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,,0.0,0.0,0.0,0.0,0.0,False,0.0,90.0,18.0,10.0,13.0,101.0,50.0,900.0,21.0,17.0,21.0,14.0,27.0,22.0,41.0,23.0,14.0,109.176632,572.277121,2360.598864,0.02,0.02,56761.659817,0.25,0,0.065181,2161.0882927696,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.062051,615.636033,2358.30694,0.02,0.02,39750.738966,0.666667,0,0.017638,2372.4146995296,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_uq,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.076232,580.671694,2360.349157,0.0,0.0,39835.994176,0.75,0,0.018851,2381.2891620496,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,1250,148,0.8816,86,,0.0,0.0,0.0,0.0,0.0,True,0.25,75.0,13.0,25.0,5.0,101.0,50.0,900.0,20.0,18.0,26.0,14.0,22.0,38.0,34.0,13.0,15.0,107.803716,623.766889,2360.349157,0.0,0.0,39110.109441,0.916667,0,0.080096,2330.8472760496,0.0,0.0
M,1,50,25,2,2,3,medium,greedy_nearest,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.953905,542.661522,2141.216734,0.0,0.0,71528.138914,0.416667,0,0.00181,2034.0106351080003,0.0,0.0
M,1,50,25,2,2,3,medium,ga,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,genetic_order_search,1005.0,50.0,30.0,0.0,12627.549458,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.519449,671.986292,2141.216734,0.0,0.0,53960.826928,0.833333,0,0.049189,2360.6772751079993,0.0,0.0
M,1,50,25,2,2,3,medium,aco,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,ant_colony_order_search,1200.0,50.0,0.0,24.0,10646.154097,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.519449,671.986292,2141.216734,0.0,0.0,53960.826928,0.833333,0,0.08995,2360.6772751079993,0.0,0.0
M,1,50,25,2,2,3,medium,alns_fixed,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,False,0.0,91.0,17.0,9.0,15.0,101.0,50.0,900.0,24.0,19.0,16.0,22.0,19.0,31.0,32.0,26.0,11.0,105.221615,612.732122,2141.216734,0.0,0.0,71053.681576,0.5,0,0.064401,1983.8486261079995,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.104614,662.069227,2141.216734,0.0,0.0,53954.95806,0.833333,0,0.025086,2362.363466108,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_uq,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.21002,676.792255,2141.216734,0.0,0.0,53958.398617,0.833333,0,0.018945,2362.363466108,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,True,0.25,73.0,12.0,27.0,1.0,101.0,50.0,900.0,17.0,16.0,25.0,26.0,16.0,34.0,36.0,14.0,16.0,103.465363,695.546335,2141.216734,0.0,0.0,53386.366315,0.916667,0,0.07582,2361.1077761079996,0.0,0.0
M,1,50,25,2,2,4,medium,greedy_nearest,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.100908,451.48118,2300.154328,0.02,0.02,67696.611067,0.416667,0,0.002095,1955.3542416968,0.0,0.0
M,1,50,25,2,2,4,medium,ga,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,genetic_order_search,938.0,50.0,30.0,0.0,12119.456048,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.381204,555.526291,2300.154328,0.02,0.02,46526.082854,0.916667,0,0.045099,2193.0172056968004,0.0,0.0
M,1,50,25,2,2,4,medium,aco,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,ant_colony_order_search,1200.0,50.0,0.0,24.0,10222.919691,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.307481,600.881417,2300.154328,0.02,0.02,46537.007771,0.916667,0,0.080491,2192.4616756968003,0.0,0.0
M,1,50,25,2,2,4,medium,alns_fixed,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,,0.0,0.0,0.0,0.0,0.0,False,0.0,88.0,18.0,12.0,15.0,101.0,50.0,900.0,27.0,14.0,14.0,27.0,18.0,35.0,31.0,20.0,14.0,107.659312,620.298431,2300.154328,0.02,0.02,65620.901127,0.333333,0,0.077344,1917.2757346968,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.968334,583.269528,2300.154328,0.02,0.02,46514.729037,0.916667,0,0.02418,2192.3428036968003,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_uq,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.975792,615.116524,2302.363068,0.0,0.0,46566.727639,0.916667,0,0.025313,2196.9878060568,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,1250,148,0.8816,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,73.0,7.0,27.0,6.0,101.0,50.0,900.0,30.0,22.0,7.0,17.0,24.0,42.0,29.0,14.0,15.0,107.798411,598.117943,2302.363068,0.0,0.0,46596.664507,0.916667,0,0.099074,2160.1414550568,0.0,0.0
M,1,50,25,2,2,5,medium,greedy_nearest,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.813499,556.683586,2196.675411,0.0,0.0,74168.363392,0.416667,0,0.002005,1967.8515612615997,0.0,0.0
M,1,50,25,2,2,5,medium,ga,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,genetic_order_search,971.0,50.0,30.0,0.0,13106.285836,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.886311,600.119133,2196.675411,0.0,0.0,56550.932752,0.75,0,0.045629,2283.8862572616003,0.0,0.0
M,1,50,25,2,2,5,medium,aco,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,ant_colony_order_search,1200.0,50.0,0.0,24.0,11052.631841,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.659562,568.565241,2196.675411,0.0,0.0,56454.445651,0.75,0,0.082365,2277.7143242616003,0.0,0.0
M,1,50,25,2,2,5,medium,alns_fixed,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,,0.0,0.0,0.0,0.0,0.0,False,0.0,91.0,23.0,9.0,14.0,101.0,50.0,900.0,18.0,13.0,21.0,16.0,32.0,28.0,18.0,41.0,13.0,104.44816,596.848498,2196.675411,0.0,0.0,74219.631327,0.333333,0,0.064963,1927.3884272615999,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.348963,590.388913,2196.675411,0.0,0.0,56724.228982,0.666667,0,0.023505,2290.8034612615993,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_uq,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.318821,581.697046,2196.675411,0.0,0.0,56724.339105,0.666667,0,0.018885,2290.7248752616006,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,1250,150,0.88,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,76.0,10.0,24.0,4.0,101.0,50.0,900.0,12.0,16.0,22.0,26.0,24.0,40.0,34.0,14.0,12.0,105.325294,561.253773,2196.675411,0.0,0.0,56193.094502,0.833333,0,0.071279,2285.4367892616,0.0,0.0
M,1,50,25,2,2,6,medium,greedy_nearest,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.060447,591.457962,2425.235182,0.0,0.0,58898.472564,0.166667,0,0.002323,2213.81460448,0.0,0.0
M,1,50,25,2,2,6,medium,ga,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,genetic_order_search,940.0,50.0,30.0,0.0,10742.029801,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.601808,632.504951,2421.71746,0.0,0.0,41251.590693,0.833333,0,0.04,2578.70387632,0.0,0.0
M,1,50,25,2,2,6,medium,aco,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,ant_colony_order_search,1200.0,50.0,0.0,24.0,9075.470341,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.693261,650.52216,2421.71746,0.0,0.0,41252.921182,0.833333,0,0.080462,2577.4760883199997,0.0,0.0
M,1,50,25,2,2,6,medium,alns_fixed,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,,0.0,0.0,0.0,0.0,0.0,False,0.0,89.0,18.0,11.0,14.0,101.0,50.0,900.0,22.0,13.0,28.0,24.0,13.0,24.0,25.0,37.0,14.0,110.313032,651.647874,2425.235182,0.0,0.0,58657.880357,0.166667,0,0.049987,2162.00462448,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.742468,577.264427,2421.71746,0.0,0.0,41355.767151,0.833333,0,0.019289,2581.2867253199997,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_uq,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.047011,640.323554,2421.71746,0.0,0.0,41352.889308,0.833333,0,0.018509,2588.7426353200003,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_full,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,1250,150,0.88,91,,0.0,0.0,0.0,0.0,0.0,True,0.25,76.0,14.0,24.0,5.0,101.0,50.0,900.0,18.0,20.0,18.0,21.0,23.0,40.0,34.0,13.0,13.0,112.962054,533.178548,2421.71746,0.0,0.0,40810.8698,0.833333,0,0.078374,2565.9198663199995,0.0,0.0
M,1,50,25,2,2,7,medium,greedy_nearest,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.552527,571.007442,2264.168842,0.0,0.0,96808.466947,0.25,0,0.00293,2043.0739247336003,0.0,0.0
M,1,50,25,2,2,7,medium,ga,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,genetic_order_search,959.0,50.0,30.0,0.0,14176.82507,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.145389,681.582851,2264.168842,0.0,0.0,64649.209425,1.0,0,0.04059,2295.9968797336,0.0,0.0
