size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,scenario_id,milp_status,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
S,2,20,10,1,2,3,medium,milp_highs,S20_P10_seed3_medium,optimal,91.129716,61.327042,1069.908648,0.0,0.0,30527.860688,0.4,0,0.072975,193.3621478927103,0.016024218085059997,0.0
S,2,20,10,1,2,3,medium,alns_pinn,S20_P10_seed3_medium,not_milp,93.195871,107.984871,1069.908648,0.0,0.0,21414.871046,1.0,0,0.001089,884.001605424,0.0,2.2672681214105777
S,2,20,10,1,2,3,medium,alns_pinn_full,S20_P10_seed3_medium,not_milp,92.508328,118.691248,1069.908648,0.0,0.0,21238.891643,1.0,0,0.00091,886.7239334239999,0.0,1.5128018175761724
S,2,20,10,1,2,4,medium,milp_highs,S20_P10_seed4_medium,optimal,90.482674,69.565264,1074.967647,0.0,0.0,27845.130812,0.4,0,0.272058,191.43247725400582,0.019650847334562876,0.0
S,2,20,10,1,2,4,medium,alns_pinn,S20_P10_seed4_medium,not_milp,89.865398,134.532061,1074.967647,0.0,0.0,19159.397068,1.0,0,0.001069,838.8839383231998,0.0,0.0
S,2,20,10,1,2,4,medium,alns_pinn_full,S20_P10_seed4_medium,not_milp,89.490835,130.2833,1074.967647,0.0,0.0,19121.986822,1.0,0,0.000981,842.2762433232001,0.0,0.0
S,2,20,10,1,2,5,medium,milp_highs,S20_P10_seed5_medium,optimal,87.782315,76.072108,994.184428,0.0,0.0,43074.16856,0.2,0,0.096401,188.44560582692435,0.010341427354528188,0.0
S,2,20,10,1,2,5,medium,alns_pinn,S20_P10_seed5_medium,not_milp,90.872921,127.192704,994.184428,0.0,0.0,25855.690061,0.8,0,0.00105,834.1582585328001,0.0,3.5207615565846133
S,2,20,10,1,2,5,medium,alns_pinn_full,S20_P10_seed5_medium,not_milp,90.608748,134.853938,994.184428,0.0,0.0,25703.71383,1.0,0,0.000882,833.8884565328001,0.0,3.2198205299097076
S,2,20,10,1,2,6,medium,milp_highs,S20_P10_seed6_medium,optimal,96.240549,72.628107,1075.180546,0.0,0.0,19599.939948,0.6,0,0.057061,196.52299207184203,0.01500949976912063,0.0
S,2,20,10,1,2,6,medium,alns_pinn,S20_P10_seed6_medium,not_milp,91.545098,155.777879,1075.180546,0.0,0.0,12800.320282,0.8,0,0.001055,825.8969857312001,0.0,0.0
S,2,20,10,1,2,6,medium,alns_pinn_full,S20_P10_seed6_medium,not_milp,91.336147,168.100829,1075.180546,0.0,0.0,12746.980629,0.8,0,0.000896,833.7313267311999,0.0,0.0
S,2,20,10,1,2,7,medium,milp_highs,S20_P10_seed7_medium,optimal,85.260393,63.853318,958.028856,0.0,0.0,24874.098357,0.4,0,0.060182,184.86629237920278,0.013994789439505792,0.0
S,2,20,10,1,2,7,medium,alns_pinn,S20_P10_seed7_medium,not_milp,84.121823,161.410294,958.028856,0.0,0.0,18390.31417,0.8,0,0.001061,779.2390792256001,0.0,0.0
S,2,20,10,1,2,7,medium,alns_pinn_full,S20_P10_seed7_medium,not_milp,83.824243,172.475662,958.028856,0.0,0.0,18329.057019,0.8,0,0.000895,778.1131182255999,0.0,0.0
S,2,20,10,1,2,8,medium,milp_highs,S20_P10_seed8_medium,optimal,89.375402,67.616706,1031.465289,0.0,0.0,31832.396405,0.4,0,0.083467,190.27413302630848,0.019625866131220342,0.0
S,2,20,10,1,2,8,medium,alns_pinn,S20_P10_seed8_medium,not_milp,91.514885,131.717228,1031.465289,0.0,0.0,20120.197115,1.0,0,0.00107,838.8135813072,0.0,2.393816365715494
S,2,20,10,1,2,8,medium,alns_pinn_full,S20_P10_seed8_medium,not_milp,92.476473,141.355406,1031.465289,0.0,0.0,19957.161405,1.0,0,0.000908,839.1416233072,0.0,3.469714183775089
S,2,20,10,1,2,9,medium,milp_highs,S20_P10_seed9_medium,optimal,86.683332,74.530592,1046.575681,0.0,0.0,33169.528162,0.2,0,0.093554,190.92132742416348,0.0113066684482178,0.0
S,2,20,10,1,2,9,medium,alns_pinn,S20_P10_seed9_medium,not_milp,88.949844,147.13954,1046.575681,0.0,0.0,22135.606637,0.8,0,0.001086,789.6818778048,0.0,2.6147033665018853
S,2,20,10,1,2,9,medium,alns_pinn_full,S20_P10_seed9_medium,not_milp,88.949844,149.382977,1046.575681,0.0,0.0,21987.244721,0.8,0,0.000975,788.5487258048,0.0,2.6147033665018853
