size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
S,2,20,10,1,2,5,medium,alns_pinn,direct,3,S20_P10_seed5_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.872921,127.192704,988.641554,0.0,0.0,25855.690061,0.8,0,0.002346,833.8833896927999,0.0,3.5207615565846133
S,2,20,10,1,2,5,medium,alns_pinn_full,direct,3,S20_P10_seed5_medium,not_milp,200,200,0.0,200,80.0,0.0,0.0,0.0,81.0,20.0,320.0,19.0,20.0,14.0,15.0,12.0,37.0,43.0,90.608748,134.853938,988.641554,0.0,0.0,25703.71383,1.0,0,0.005775,833.6135876928001,0.0,3.2198205299097076
S,2,20,10,1,2,6,medium,milp_highs,direct,3,S20_P10_seed6_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.240549,72.628107,1061.774565,0.0,0.0,19599.939948,0.6,0,0.051257,196.321902356842,0.015024873784931557,0.0
S,2,20,10,1,2,6,medium,alns_pinn,direct,3,S20_P10_seed6_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.545098,155.777879,1061.774565,0.0,0.0,12800.320282,0.8,0,0.002225,825.2103000112,0.0,0.0
S,2,20,10,1,2,6,medium,alns_pinn_full,direct,3,S20_P10_seed6_medium,not_milp,200,200,0.0,200,80.0,4.0,0.0,4.0,81.0,20.0,320.0,22.0,11.0,16.0,19.0,12.0,41.0,39.0,92.132071,157.963039,1061.774565,0.0,0.0,12665.85661,0.8,0,0.005471,821.9809670111999,0.0,0.0
S,2,20,10,1,2,7,medium,milp_highs,direct,3,S20_P10_seed7_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.260393,63.853318,954.320363,0.0,0.0,24874.098357,0.4,0,0.059684,184.8106649842028,0.013999001824544067,0.0
S,2,20,10,1,2,7,medium,alns_pinn,direct,3,S20_P10_seed7_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.121823,161.410294,954.320363,0.0,0.0,18390.31417,0.8,0,0.002233,779.0562929456,0.0,0.0
S,2,20,10,1,2,7,medium,alns_pinn_full,direct,3,S20_P10_seed7_medium,not_milp,200,200,0.0,200,80.0,1.0,0.0,1.0,81.0,20.0,320.0,18.0,9.0,19.0,19.0,15.0,41.0,39.0,83.824243,170.750198,954.320363,0.0,0.0,18355.655906,0.8,0,0.006283,777.7101809456001,0.0,0.0
S,2,20,10,1,2,8,medium,milp_highs,direct,3,S20_P10_seed8_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.375402,67.616706,1026.652205,0.0,0.0,31832.396405,0.4,0,0.076587,190.20193676630848,0.019633315656488196,0.0
S,2,20,10,1,2,8,medium,alns_pinn,direct,3,S20_P10_seed8_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.514885,131.717228,1026.652205,0.0,0.0,20120.197115,1.0,0,0.002279,838.5710818272001,0.0,2.393816365715494
S,2,20,10,1,2,8,medium,alns_pinn_full,direct,3,S20_P10_seed8_medium,not_milp,200,200,0.0,200,80.0,1.0,0.0,1.0,81.0,20.0,320.0,14.0,14.0,16.0,18.0,18.0,41.0,39.0,92.342202,138.517805,1026.652205,0.0,0.0,19956.924964,1.0,0,0.005428,838.7648528272001,0.0,3.3194815727933804
S,2,20,10,1,2,9,medium,milp_highs,direct,3,S20_P10_seed9_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.683332,74.530592,1032.937275,0.0,0.0,33169.528162,0.2,0,0.096793,190.71675133416346,0.011318796769436703,0.0
S,2,20,10,1,2,9,medium,alns_pinn,direct,3,S20_P10_seed9_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.949844,147.13954,1032.937275,0.0,0.0,22135.606637,0.8,0,0.00225,788.9664971248,0.0,2.6147033665018853
S,2,20,10,1,2,9,medium,alns_pinn_full,direct,3,S20_P10_seed9_medium,not_milp,200,200,0.0,200,80.0,1.0,0.0,1.0,81.0,20.0,320.0,19.0,10.0,15.0,20.0,16.0,49.0,31.0,89.113609,163.362149,1032.937275,0.0,0.0,21882.954114,0.8,0,0.0054,787.8333451247998,0.0,2.8036266533916856
