size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
S,1,15,8,1,2,6,medium,alns_pinn,direct,3,S15_P8_seed6_medium,not_milp,not_milp,False,not_milp,120,120,0.0,33,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.60932,125.330166,698.350944,0.0,0.0,78.136016,1.0,1.0,15,1.0,0,0.00465,1724.3490644145852,0.0,56.82359024933442
S,1,15,8,1,2,6,medium,alns_pinn_full,direct,3,S15_P8_seed6_medium,not_milp,not_milp,False,not_milp,120,120,0.0,33,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,63.0,12.0,17.0,0.0,81.0,15.0,240.0,2.0,point_local,0.0,78.136016,215.728367,17.0,20.0,15.0,15.0,13.0,26.0,26.0,14.0,14.0,224.60932,125.330166,698.350944,0.0,0.0,78.136016,1.0,1.0,15,1.0,0,0.022593,1724.3490644145852,0.0,56.82359024933442
S,1,15,8,1,2,7,medium,milp_highs,direct,3,S15_P8_seed7_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,120,120,0.0,27,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.931048,68.987914,824.048293,0.0,0.0,71.216323,0.0,0.0,15,1.0,0,0.068036,154.20378498588377,0.009037068627716834,0.0
S,1,15,8,1,2,7,medium,alns_pinn,direct,3,S15_P8_seed7_medium,not_milp,not_milp,False,not_milp,120,120,0.0,27,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.334621,113.152673,824.048293,0.0,0.0,42.810557,1.0,1.0,15,1.0,0,0.003584,1655.2617611390542,0.0,48.91479217187385
S,1,15,8,1,2,7,medium,alns_pinn_full,direct,3,S15_P8_seed7_medium,not_milp,not_milp,False,not_milp,120,120,0.0,27,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,59.0,11.0,21.0,1.0,81.0,15.0,240.0,2.0,alns_search,0.0,42.810557,207.684901,16.0,17.0,15.0,16.0,16.0,26.0,28.0,13.0,13.0,214.334621,113.152673,824.048293,0.0,0.0,42.810557,1.0,1.0,15,1.0,0,0.021384,1655.2617611390542,0.0,48.91479217187385
S,1,15,8,1,2,8,medium,milp_highs,direct,3,S15_P8_seed8_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,120,120,0.0,31,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.707113,67.287135,728.289771,0.0,0.0,69.169841,0.0,0.0,15,1.0,0,0.07898,142.4832567035046,0.017784478660263527,0.0
S,1,15,8,1,2,8,medium,alns_pinn,direct,3,S15_P8_seed8_medium,not_milp,not_milp,False,not_milp,120,120,0.0,31,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.316715,96.604794,728.289771,0.0,0.0,46.10328,1.0,1.0,15,1.0,0,0.004451,1409.5497244566964,0.0,33.835959664668835
S,1,15,8,1,2,8,medium,alns_pinn_full,direct,3,S15_P8_seed8_medium,not_milp,not_milp,False,not_milp,120,120,0.0,31,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,57.0,3.0,23.0,2.0,81.0,15.0,240.0,3.0,alns_search,0.0,42.040812,192.793961,16.0,16.0,15.0,15.0,18.0,26.0,26.0,13.0,15.0,199.585751,101.174048,679.585611,0.0,0.0,42.040812,0.666667,0.666667,13,1.153846,0,0.026902,1343.8047991766966,0.0,41.84481988483411
S,1,15,8,1,2,9,medium,milp_highs,direct,3,S15_P8_seed9_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,120,120,0.0,28,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.951912,64.726407,794.342175,0.0,0.0,59.124719,0.333333,0.333333,15,1.0,0,0.281984,149.7490825223872,0.017381392234771472,0.0
S,1,15,8,1,2,9,medium,alns_pinn,direct,3,S15_P8_seed9_medium,not_milp,not_milp,False,not_milp,120,120,0.0,28,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.785806,121.68821,794.342175,0.0,0.0,50.061009,1.0,1.0,15,1.0,0,0.005565,1771.7528011483523,0.0,69.62491213221561
S,1,15,8,1,2,9,medium,alns_pinn_full,direct,3,S15_P8_seed9_medium,not_milp,not_milp,False,not_milp,120,120,0.0,28,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,60.0,10.0,20.0,6.0,81.0,15.0,240.0,3.0,alns_search,0.0,49.999465,242.098577,19.0,16.0,18.0,14.0,13.0,31.0,30.0,9.0,10.0,247.84362,129.922327,794.342175,0.0,0.0,49.999465,1.0,1.0,15,1.0,0,0.02707,1770.1266891483522,0.0,74.59688743044194
S,2,20,10,1,2,0,medium,milp_highs,direct,3,S20_P10_seed0_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,32,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.80608,86.975507,1129.75163,0.0,0.0,72.917574,0.4,0.4,20,1.0,0,0.131568,201.2214335026623,0.004531353852303475,0.0
S,2,20,10,1,2,0,medium,alns_pinn,direct,3,S20_P10_seed0_medium,not_milp,not_milp,False,not_milp,200,200,0.0,32,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.895176,178.225712,1129.01898,0.0,0.0,77.888903,1.0,1.0,20,1.0,0,0.006105,3105.2015869303646,0.0,73.34915893384066
S,2,20,10,1,2,0,medium,alns_pinn_full,direct,3,S20_P10_seed0_medium,not_milp,not_milp,False,not_milp,200,200,0.0,32,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,64.0,9.0,16.0,1.0,81.0,20.0,320.0,2.0,point_local,0.0,77.888903,330.675866,14.0,17.0,18.0,16.0,15.0,33.0,24.0,11.0,12.0,342.895176,178.225712,1129.01898,0.0,0.0,77.888903,1.0,1.0,20,1.0,0,0.034727,3105.2015869303646,0.0,73.34915893384066
S,2,20,10,1,2,1,medium,milp_highs,direct,3,S20_P10_seed1_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,36,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.184141,84.919267,1096.343695,0.0,0.0,94.036968,0.2,0.2,20,1.0,0,0.176595,187.87068216037594,0.012907751391409315,0.0
S,2,20,10,1,2,1,medium,alns_pinn,direct,3,S20_P10_seed1_medium,not_milp,not_milp,False,not_milp,200,200,0.0,36,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.396114,161.141107,1093.943293,0.0,0.0,95.178983,1.0,1.0,20,1.0,0,0.006191,3016.303473153936,0.0,61.38063319791327
S,2,20,10,1,2,1,medium,alns_pinn_full,direct,3,S20_P10_seed1_medium,not_milp,not_milp,False,not_milp,200,200,0.0,36,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,55.0,9.0,25.0,2.0,81.0,20.0,320.0,2.0,alns_search,0.0,94.987518,304.70359,19.0,13.0,18.0,16.0,14.0,33.0,17.0,12.0,18.0,307.822071,169.414228,1093.943293,0.0,0.0,94.987518,1.0,1.0,20,1.0,0,0.033549,3038.3939931539358,0.0,69.89459966035326
S,2,20,10,1,2,2,medium,milp_highs,direct,3,S20_P10_seed2_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,42,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.656365,88.211833,953.850068,0.0,0.0,89.693657,0.2,0.2,20,1.0,0,0.231155,177.54483381534564,0.019824570792335367,0.0
S,2,20,10,1,2,2,medium,alns_pinn,direct,3,S20_P10_seed2_medium,not_milp,not_milp,False,not_milp,200,200,0.0,42,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.975323,178.193661,953.850068,0.0,0.0,79.029027,1.0,1.0,20,1.0,0,0.006153,2910.665091375568,0.0,81.63712967869672
S,2,20,10,1,2,2,medium,alns_pinn_full,direct,3,S20_P10_seed2_medium,not_milp,not_milp,False,not_milp,200,200,0.0,42,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,58.0,1.0,22.0,1.0,81.0,20.0,320.0,2.0,alns_search,0.0,79.029027,295.642049,15.0,13.0,17.0,15.0,20.0,31.0,27.0,11.0,11.0,309.975323,178.193661,953.850068,0.0,0.0,79.029027,1.0,1.0,20,1.0,0,0.033568,2910.665091375568,0.0,81.63712967869672
S,2,20,10,1,2,3,medium,milp_highs,direct,3,S20_P10_seed3_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,42,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.759424,77.416427,1062.817343,0.0,0.0,78.327032,0.4,0.4,20,1.0,0,0.147855,193.2557783177103,0.01607268286758273,0.0
S,2,20,10,1,2,3,medium,alns_pinn,direct,3,S20_P10_seed3_medium,not_milp,not_milp,False,not_milp,200,200,0.0,42,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.962683,143.596643,1062.817343,0.0,0.0,76.074824,1.0,1.0,20,1.0,0,0.006272,2860.5576794798103,0.0,67.6213144119999
S,2,20,10,1,2,3,medium,alns_pinn_full,direct,3,S20_P10_seed3_medium,not_milp,not_milp,False,not_milp,200,200,0.0,42,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,58.0,6.0,22.0,0.0,81.0,20.0,320.0,1.0,alns_search,0.0,76.074824,287.663942,10.0,17.0,14.0,17.0,22.0,27.0,29.0,11.0,13.0,297.962683,143.596643,1062.817343,0.0,0.0,76.074824,1.0,1.0,20,1.0,0,0.028665,2860.5576794798103,0.0,67.6213144119999
S,2,20,10,1,2,4,medium,milp_highs,direct,3,S20_P10_seed4_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.137655,86.140145,1067.865948,0.0,0.0,80.572481,0.4,0.4,20,1.0,0,0.523783,191.32595176900583,0.019661788432848767,0.0
S,2,20,10,1,2,4,medium,alns_pinn,direct,3,S20_P10_seed4_medium,not_milp,not_milp,False,not_milp,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.533692,159.149142,1067.865948,0.0,0.0,77.456403,1.0,1.0,20,1.0,0,0.008667,2932.935720033163,0.0,57.38879062046598
S,2,20,10,1,2,4,medium,alns_pinn_full,direct,3,S20_P10_seed4_medium,not_milp,not_milp,False,not_milp,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,61.0,3.0,19.0,1.0,81.0,20.0,320.0,2.0,alns_search,0.0,77.456403,280.326651,16.0,16.0,21.0,15.0,12.0,34.0,25.0,9.0,12.0,294.533692,159.149142,1067.865948,0.0,0.0,77.456403,1.0,1.0,20,1.0,0,0.035069,2932.935720033163,0.0,57.38879062046598
S,2,20,10,1,2,5,medium,milp_highs,direct,3,S20_P10_seed5_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.418672,93.563916,988.641554,0.0,0.0,95.991115,0.2,0.2,20,1.0,0,0.203629,188.36246271692437,0.01038844370696038,0.0
S,2,20,10,1,2,5,medium,alns_pinn,direct,3,S20_P10_seed5_medium,not_milp,not_milp,False,not_milp,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.624825,151.6956,988.641554,0.0,0.0,91.070714,1.0,1.0,20,1.0,0,0.006703,3100.612694069424,0.0,54.72475566891886
S,2,20,10,1,2,5,medium,alns_pinn_full,direct,3,S20_P10_seed5_medium,not_milp,not_milp,False,not_milp,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,58.0,7.0,22.0,1.0,81.0,20.0,320.0,3.0,point_local,0.0,91.070714,285.414683,14.0,15.0,16.0,15.0,20.0,29.0,24.0,14.0,13.0,294.624825,151.6956,988.641554,0.0,0.0,91.070714,1.0,1.0,20,1.0,0,0.04224,3100.612694069424,0.0,54.72475566891886
S,2,20,10,1,2,6,medium,milp_highs,direct,3,S20_P10_seed6_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,33,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.489547,90.479319,1061.774565,0.0,0.0,85.153865,0.6,0.6,20,1.0,0,0.103301,196.321902356842,0.015024873784931557,0.0
S,2,20,10,1,2,6,medium,alns_pinn,direct,3,S20_P10_seed6_medium,not_milp,not_milp,False,not_milp,200,200,0.0,33,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.795615,189.971277,1061.774565,0.0,0.0,95.441982,1.0,1.0,20,1.0,0,0.005641,3373.819830078813,0.0,75.75537360063123
S,2,20,10,1,2,6,medium,alns_pinn_full,direct,3,S20_P10_seed6_medium,not_milp,not_milp,False,not_milp,200,200,0.0,33,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,61.0,19.0,19.0,2.0,81.0,20.0,320.0,3.0,uq_local,0.0,95.316999,323.176646,30.0,18.0,11.0,13.0,8.0,27.0,25.0,14.0,14.0,333.526946,188.491163,1061.774565,0.0,0.0,95.316999,1.0,1.0,20,1.0,0,0.038175,3364.061305078813,0.0,75.08936907703394
S,2,20,10,1,2,7,medium,milp_highs,direct,3,S20_P10_seed7_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.322734,82.365081,954.320363,0.0,0.0,73.052003,0.4,0.4,20,1.0,0,0.123716,184.8106649842028,0.013999001824544067,0.0
S,2,20,10,1,2,7,medium,alns_pinn,direct,3,S20_P10_seed7_medium,not_milp,not_milp,False,not_milp,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.695778,190.925591,954.320363,0.0,0.0,83.087086,1.0,1.0,20,1.0,0,0.004924,3187.8986724807964,0.0,77.90357981660254
S,2,20,10,1,2,7,medium,alns_pinn_full,direct,3,S20_P10_seed7_medium,not_milp,not_milp,False,not_milp,200,200,0.0,40,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,64.0,15.0,16.0,4.0,81.0,20.0,320.0,3.0,alns_search,0.0,81.707588,313.738986,14.0,18.0,19.0,15.0,14.0,25.0,32.0,10.0,13.0,325.895372,187.458861,936.091267,0.0,0.0,81.707588,1.0,1.0,19,1.052632,0,0.038025,3130.9612764007966,0.0,75.8528837589888
S,2,20,10,1,2,8,medium,milp_highs,direct,3,S20_P10_seed8_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,38,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.342337,84.352309,1026.652205,0.0,0.0,78.147584,0.4,0.4,20,1.0,0,0.159969,190.20193676630848,0.019633315656488196,0.0
S,2,20,10,1,2,8,medium,alns_pinn,direct,3,S20_P10_seed8_medium,not_milp,not_milp,False,not_milp,200,200,0.0,38,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.067307,150.861077,1026.652205,0.0,0.0,62.207478,1.0,1.0,20,1.0,0,0.008542,2559.756805686944,0.0,53.59422918880329
S,2,20,10,1,2,8,medium,alns_pinn_full,direct,3,S20_P10_seed8_medium,not_milp,not_milp,False,not_milp,200,200,0.0,38,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,62.0,8.0,18.0,1.0,81.0,20.0,320.0,2.0,point_local,0.0,62.207478,267.773885,16.0,19.0,16.0,10.0,19.0,27.0,30.0,9.0,14.0,280.067307,150.861077,1026.652205,0.0,0.0,62.207478,1.0,1.0,20,1.0,0,0.0341,2559.756805686944,0.0,53.59422918880329
S,2,20,10,1,2,9,medium,milp_highs,direct,3,S20_P10_seed9_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,200,200,0.0,31,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.128171,92.050244,1032.937275,0.0,0.0,99.427105,0.2,0.2,20,1.0,0,0.193432,190.71675133416346,0.011318796769436703,0.0
S,2,20,10,1,2,9,medium,alns_pinn,direct,3,S20_P10_seed9_medium,not_milp,not_milp,False,not_milp,200,200,0.0,31,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.721015,194.143218,1032.937275,0.0,0.0,99.107386,1.0,1.0,20,1.0,0,0.005426,3335.3432722398557,0.0,80.5953792876575
S,2,20,10,1,2,9,medium,alns_pinn_full,direct,3,S20_P10_seed9_medium,not_milp,not_milp,False,not_milp,200,200,0.0,31,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,61.0,9.0,19.0,1.0,81.0,20.0,320.0,2.0,risk_value_order,0.0,94.231891,297.9216,22.0,14.0,12.0,12.0,20.0,29.0,29.0,11.0,11.0,312.938445,180.164046,1032.937275,0.0,0.0,94.231891,1.0,1.0,20,1.0,0,0.040943,3118.496723239856,0.0,70.88492900417816
