size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
S,0,10,5,1,1,6,medium,alns_pinn_full,direct,3,S10_P5_seed6_medium,not_milp,not_milp,False,not_milp,50,50,0.0,16,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1512.0,32.0,8.0,0.0,0.0,18.033784,114.282478,18.587343,658.150014,0.0,0.0,565.7442400139076,True,0.25,True,15.0,4.0,65.0,0.0,81.0,10.0,160.0,3.0,risk_bucket_stop_4,0.0,18.033784,114.282478,11.0,15.0,16.0,25.0,13.0,27.0,16.0,15.0,22.0,122.368377,31.118783,541.282768,0.0,0.0,18.033784,1.0,1.0,8,1.25,0,0.109297,565.7442400139076,0.0,0.0
S,0,10,5,1,1,7,medium,milp_highs,direct,3,S10_P5_seed7_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,50,50,0.0,13,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.984226,26.754216,668.725078,0.1,0.1,46.333609,0.5,0.5,10,1.0,43.8956,0.003476,2169.541104574317,0.005527542106459108,0.0
S,0,10,5,1,1,7,medium,alns_pinn,direct,3,S10_P5_seed7_medium,not_milp,not_milp,False,not_milp,50,50,0.0,13,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1718.0,56.0,5.0,0.0,0.0,30.33732,120.367249,19.653786,753.842069,0.0,0.0,131.760356,False,0.0,True,49.0,2.0,31.0,2.0,81.0,10.0,160.0,1.0,alns_search,0.0,30.33732,120.367249,6.0,42.0,12.0,10.0,10.0,20.0,22.0,16.0,22.0,120.367249,22.929417,574.485124,0.6,0.6,30.33732,0.5,0.5,5,2.0,43.8956,0.110288,131.760356,0.0,0.0
S,0,10,5,1,1,7,medium,alns_pinn_full,direct,3,S10_P5_seed7_medium,not_milp,not_milp,False,not_milp,50,50,0.0,13,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1718.0,26.0,10.0,0.0,0.0,23.322787,144.41209,40.934743000000005,841.879658,0.0,0.0,682.7860656931798,True,0.25,True,31.0,4.0,49.0,0.0,81.0,10.0,160.0,4.0,risk_value_order,1.0,23.322787,144.41209,12.0,26.0,12.0,15.0,15.0,21.0,22.0,24.0,13.0,151.057646,55.510349,657.835177,0.1,0.1,23.322787,1.0,1.0,10,1.0,43.8956,0.109093,682.7860656931798,0.0,18.028331085113567
S,0,10,5,1,1,8,medium,milp_highs,direct,3,S10_P5_seed8_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,50,50,0.0,16,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.898923,34.749975,541.896105,0.0,0.0,54.771193,0.0,0.0,10,1.0,0,0.009888,144.88909612090697,0.019189852232593455,0.0
S,0,10,5,1,1,8,medium,alns_pinn,direct,3,S10_P5_seed8_medium,not_milp,not_milp,False,not_milp,50,50,0.0,16,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1615.0,90.0,6.0,0.0,0.0,38.985019,113.425899,32.588776,534.342806,0.0,0.0,118.363357,False,0.0,True,38.0,5.0,42.0,4.0,81.0,10.0,160.0,1.0,alns_search,0.0,38.985019,113.425899,10.0,42.0,14.0,7.0,7.0,40.0,12.0,8.0,20.0,113.425898,38.020238,427.140034,0.333333,0.333333,38.985019,0.5,0.5,6,1.666667,0,0.119536,118.363357,0.0,0.0
S,0,10,5,1,1,8,medium,alns_pinn_full,direct,3,S10_P5_seed8_medium,not_milp,not_milp,False,not_milp,50,50,0.0,16,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1615.0,36.0,8.0,0.0,0.0,38.857494,110.880363,26.859696999999997,597.4491240000001,0.0,0.0,530.1969420908015,True,0.25,True,29.0,6.0,51.0,1.0,81.0,10.0,160.0,3.0,alns_search,0.0,38.857494,110.880363,17.0,22.0,21.0,9.0,11.0,21.0,20.0,18.0,21.0,110.880363,31.336314,477.585618,0.0,0.0,38.857494,0.5,0.5,8,1.25,0,0.109754,530.1969420908015,0.0,0.0
S,0,10,5,1,1,9,medium,milp_highs,direct,3,S10_P5_seed9_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,50,50,0.0,19,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.978009,35.803809,519.896589,0.0,0.0,88.816315,0.0,0.0,10,1.0,0,0.050167,142.88284491771032,0.016532807389384892,0.0
S,0,10,5,1,1,9,medium,alns_pinn,direct,3,S10_P5_seed9_medium,not_milp,not_milp,False,not_milp,50,50,0.0,19,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1615.0,95.0,5.0,0.0,0.0,24.150929,111.503627,27.524078,553.113059,0.0,0.0,104.515368,False,0.0,True,30.0,7.0,50.0,2.0,81.0,10.0,160.0,1.0,alns_search,0.0,24.150929,111.503627,18.0,21.0,17.0,14.0,10.0,22.0,27.0,17.0,14.0,111.503627,32.111424,439.228356,0.4,0.4,24.150929,1.0,1.0,5,2.0,0,0.137984,104.515368,0.0,0.0
S,0,10,5,1,1,9,medium,alns_pinn_full,direct,3,S10_P5_seed9_medium,not_milp,not_milp,False,not_milp,50,50,0.0,19,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1615.0,37.0,10.0,0.0,0.0,22.761793,119.071723,32.782693,654.6972409999998,0.0,0.0,556.7797381436524,True,0.25,True,40.0,10.0,40.0,0.0,81.0,10.0,160.0,4.0,point_local,0.0,22.761793,119.071723,19.0,22.0,18.0,11.0,10.0,24.0,18.0,18.0,20.0,125.083163,45.259822,519.896589,0.0,0.0,22.761793,1.0,1.0,10,1.0,0,0.145623,556.7797381436524,0.0,6.928784366641083
