case_id,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,iterations,scenario_id,objective_value,solver_runtime,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
public_bay_area_full,4,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed4,5828.601172097588,1.396604,201.1738,269.407749,2450.015065,0.0,0.0,88.726356,0.4,0.4,56,1.071429,0,52.0,25.0,28.0,1.0
public_bay_area_full,5,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed5,8486.705754337589,0.002374,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,ga,ga,60,30,3,6,50,public_bay_area_full_seed5,8591.319585337587,0.04259,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,aco,aco,60,30,3,6,50,public_bay_area_full_seed5,8372.035629337588,0.069729,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,simulated_annealing,simulated_annealing,60,30,3,6,50,public_bay_area_full_seed5,8655.222467377587,0.02704,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,30.0,0.0,0.0,0.0
public_bay_area_full,5,tabu_search,tabu_search,60,30,3,6,50,public_bay_area_full_seed5,8655.222467377587,0.041984,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,variable_neighborhood_search,variable_neighborhood_search,60,30,3,6,50,public_bay_area_full_seed5,8655.222467377587,0.025503,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,hybrid_genetic_search,hybrid_genetic_search,60,30,3,6,50,public_bay_area_full_seed5,8655.222467377587,0.138925,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed5,5464.116126697588,1.7518,206.528133,262.198977,2407.530372,0.0,0.0,89.187021,0.4,0.4,54,1.111111,0,41.0,21.0,39.0,2.0
public_bay_area_full,6,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed6,8486.705754337589,0.002971,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
