case_id,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,iterations,scenario_id,objective_value,solver_runtime,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
bay_area_public_full,7,alns_fixed,alns_fixed,60,30,3,6,80,bay_area_public_full_seed7,1706.5836193039997,0.055673,84.517278,539.986356,2520.255932,0.0,0.0,153610.082848,0.2,0,75.0,31.0,5.0,15.0
bay_area_public_full,7,alns_pinn,alns_point,60,30,3,6,80,bay_area_public_full_seed7,1963.9679533039998,0.022857,81.355511,534.957012,2520.255932,0.0,0.0,139502.961386,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,7,alns_pinn_uq,uq_alns,60,30,3,6,80,bay_area_public_full_seed7,1964.3817603039997,0.022365,81.643502,489.63242,2520.255932,0.0,0.0,139514.766928,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,7,alns_pinn_full,alns_full,60,30,3,6,80,bay_area_public_full_seed7,1962.4969883040003,0.080814,81.033455,524.313137,2520.255932,0.0,0.0,139436.357898,1.0,0,65.0,43.0,15.0,3.0
bay_area_public_full,8,greedy_nearest,greedy_nearest,60,30,3,6,0,bay_area_public_full_seed8,1726.506720304,0.001674,85.014031,546.921319,2520.255932,0.0,0.0,148680.797616,0.4,0,0.0,0.0,0.0,0.0
bay_area_public_full,8,ga,ga,60,30,3,6,50,bay_area_public_full_seed8,1959.3387003040002,0.038354,80.849028,577.412927,2520.255932,0.0,0.0,139311.2905,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,8,aco,aco,60,30,3,6,50,bay_area_public_full_seed8,1958.8532253040003,0.072743,80.849028,538.544879,2520.255932,0.0,0.0,139296.284689,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,8,alns_fixed,alns_fixed,60,30,3,6,80,bay_area_public_full_seed8,1706.5836193039997,0.065403,84.517278,539.986356,2520.255932,0.0,0.0,153610.082848,0.2,0,73.0,17.0,7.0,12.0
bay_area_public_full,8,alns_pinn,alns_point,60,30,3,6,80,bay_area_public_full_seed8,1963.9679533039998,0.019726,81.355511,534.957012,2520.255932,0.0,0.0,139502.961386,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,8,alns_pinn_uq,uq_alns,60,30,3,6,80,bay_area_public_full_seed8,1964.3817603039997,0.019688,81.643502,489.63242,2520.255932,0.0,0.0,139514.766928,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,8,alns_pinn_full,alns_full,60,30,3,6,80,bay_area_public_full_seed8,1957.0798353039997,0.076732,81.681891,582.621286,2520.255932,0.0,0.0,139204.747994,1.0,0,68.0,36.0,12.0,1.0
bay_area_public_full,9,greedy_nearest,greedy_nearest,60,30,3,6,0,bay_area_public_full_seed9,1726.506720304,0.001688,85.014031,546.921319,2520.255932,0.0,0.0,148680.797616,0.4,0,0.0,0.0,0.0,0.0
bay_area_public_full,9,ga,ga,60,30,3,6,50,bay_area_public_full_seed9,1959.3387003040002,0.038695,80.849028,577.412927,2520.255932,0.0,0.0,139311.2905,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,9,aco,aco,60,30,3,6,50,bay_area_public_full_seed9,1958.8532253040003,0.065973,80.849028,538.544879,2520.255932,0.0,0.0,139296.284689,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,9,alns_fixed,alns_fixed,60,30,3,6,80,bay_area_public_full_seed9,1706.5836193039997,0.061643,84.517278,539.986356,2520.255932,0.0,0.0,153610.082848,0.2,0,73.0,15.0,7.0,8.0
bay_area_public_full,9,alns_pinn,alns_point,60,30,3,6,80,bay_area_public_full_seed9,1963.9679533039998,0.031248,81.355511,534.957012,2520.255932,0.0,0.0,139502.961386,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,9,alns_pinn_uq,uq_alns,60,30,3,6,80,bay_area_public_full_seed9,1964.3817603039997,0.027911,81.643502,489.63242,2520.255932,0.0,0.0,139514.766928,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,9,alns_pinn_full,alns_full,60,30,3,6,80,bay_area_public_full_seed9,1957.0798353039997,0.100384,81.681891,582.621286,2520.255932,0.0,0.0,139204.747994,1.0,0,66.0,26.0,14.0,5.0
