experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E2_core_comparison,M,14,medium,alns_fixed,106.039149,713.417202,2940.661366,0.0,0.0,65358.33386,0.25,0,0.029424
E2_core_comparison,M,14,medium,alns_point,102.743305,702.897777,2939.020701,0.0,0.0,44157.979044,0.833333,0,0.034306
E2_core_comparison,M,14,medium,uq_alns,105.156285,716.853864,2939.020701,0.0,0.0,44159.84041,0.833333,0,0.037406
E2_core_comparison,M,14,medium,rv_alns,103.454067,738.046036,2939.020701,0.0,0.0,43837.146955,0.916667,0,0.004398
E2_core_comparison,M,14,medium,uq_rv_alns,103.454067,738.046036,2939.020701,0.0,0.0,43837.146955,0.916667,0,0.005133
E2_core_comparison,M,15,medium,greedy_nearest,102.435785,797.62653,2888.969654,0.0,0.0,88717.471766,0.166667,0,0.001387
E2_core_comparison,M,15,medium,greedy_value,99.998881,745.63189,2888.164338,0.0,0.0,57194.363627,0.833333,0,0.0044
E2_core_comparison,M,15,medium,random_feasible,100.38818,730.014743,2888.969654,0.0,0.0,103828.466465,0.333333,0,0.000695
E2_core_comparison,M,15,medium,ga,102.435785,797.62653,2888.969654,0.0,0.0,88717.471766,0.166667,0,0.029582
E2_core_comparison,M,15,medium,aco,102.435785,797.62653,2888.969654,0.0,0.0,88717.471766,0.166667,0,0.033991
E2_core_comparison,M,15,medium,alns_fixed,102.435785,797.62653,2888.969654,0.0,0.0,88717.471766,0.166667,0,0.036811
E2_core_comparison,M,15,medium,alns_point,99.710367,702.753088,2888.164338,0.0,0.0,57321.855756,0.833333,0,0.042644
E2_core_comparison,M,15,medium,uq_alns,99.646158,690.819576,2888.164338,0.0,0.0,57152.713791,0.833333,0,0.043915
E2_core_comparison,M,15,medium,rv_alns,99.89667,741.521133,2888.164338,0.0,0.0,57017.896061,0.916667,0,0.005753
E2_core_comparison,M,15,medium,uq_rv_alns,99.89667,741.521133,2888.164338,0.0,0.0,57017.896061,0.916667,0,0.009433
E2_core_comparison,M,16,medium,greedy_nearest,99.514781,841.627586,2799.561393,0.0,0.0,75301.697132,0.166667,0,0.002086
E2_core_comparison,M,16,medium,greedy_value,97.131989,731.082586,2796.218021,0.0,0.0,42965.970373,0.916667,0,0.006609
E2_core_comparison,M,16,medium,random_feasible,96.224468,740.83752,2799.561393,0.0,0.0,82022.689773,0.166667,0,0.000941
E2_core_comparison,M,16,medium,ga,99.514781,841.627586,2799.561393,0.0,0.0,75301.697132,0.166667,0,0.041735
E2_core_comparison,M,16,medium,aco,99.514781,841.627586,2799.561393,0.0,0.0,75301.697132,0.166667,0,0.037145
E2_core_comparison,M,16,medium,alns_fixed,99.514781,841.627586,2799.561393,0.0,0.0,75301.697132,0.166667,0,0.034781
E2_core_comparison,M,16,medium,alns_point,96.93014,769.892144,2796.218021,0.0,0.0,42961.254214,0.916667,0,0.044911
E2_core_comparison,M,16,medium,uq_alns,96.93014,769.892144,2796.218021,0.0,0.0,42961.254214,0.916667,0,0.041151
E2_core_comparison,M,16,medium,rv_alns,97.850657,674.814697,2796.218021,0.0,0.0,42924.353848,1.0,0,0.005235
E2_core_comparison,M,16,medium,uq_rv_alns,97.850657,674.814697,2796.218021,0.0,0.0,42924.353848,1.0,0,0.006685
