size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,3,100,50,3,3,1,medium,alns_pinn_full,dbscan,3,M100_P50_seed1_medium_dbscan3,not_milp,not_milp,False,not_milp,300,128,0.573333,14,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,18.0,25.0,18.0,101.0,100.0,1800.0,19.0,16.0,21.0,20.0,24.0,39.0,35.0,13.0,13.0,664.869626,213.926231,33847.263116,0.82,0.82,162.981921,0.64,0.16,100,1.0,6262.0751,0.061002,28032.722596326636,0.0,0.0
M,3,100,50,3,3,2,medium,alns_pinn_full,direct,3,M100_P50_seed2_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,177,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,12.0,23.0,10.0,101.0,100.0,1800.0,18.0,20.0,24.0,14.0,24.0,32.0,44.0,9.0,15.0,816.57154,1805.715593,5394.25493,0.010101,0.010101,208.041101,0.96,0.96,99,1.010101,48.2452,0.354881,38438.83084415401,0.0,0.0
M,3,100,50,3,3,2,medium,alns_pinn_full,kmeans,3,M100_P50_seed2_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,182,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,24.0,23.0,14.0,101.0,100.0,1800.0,16.0,21.0,24.0,16.0,23.0,28.0,47.0,10.0,15.0,674.742302,1497.302561,4401.929,0.0,0.0,179.268266,0.92,0.92,100,1.0,0,0.359502,32421.176160953997,0.0,0.0
M,3,100,50,3,3,2,medium,alns_pinn_full,dbscan,3,M100_P50_seed2_medium_dbscan3,not_milp,not_milp,False,not_milp,300,122,0.593333,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,13.0,22.0,12.0,101.0,100.0,1800.0,13.0,21.0,27.0,17.0,22.0,31.0,47.0,9.0,13.0,651.34499,165.238843,36000.22286,0.83,0.83,155.312468,0.64,0.24,100,1.0,5569.3059,0.065423,27012.858723594003,0.0,0.0
M,3,100,50,3,3,3,medium,alns_pinn_full,direct,3,M100_P50_seed3_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,178,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,21.0,25.0,1.0,101.0,100.0,1800.0,20.0,9.0,27.0,20.0,24.0,29.0,39.0,15.0,17.0,743.678317,1499.575955,5452.605697,0.0,0.0,189.610065,0.96,0.96,100,1.0,0,0.339396,34801.09148841175,0.0,0.0
M,3,100,50,3,3,3,medium,alns_pinn_full,kmeans,3,M100_P50_seed3_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,169,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,24.0,22.0,1.0,101.0,100.0,1800.0,13.0,13.0,33.0,23.0,18.0,29.0,43.0,13.0,15.0,707.469834,1537.935532,4510.991259,0.0,0.0,180.550771,0.96,0.96,99,1.010101,0,0.35857,33479.566505131756,0.0,0.0
M,3,100,50,3,3,3,medium,alns_pinn_full,dbscan,3,M100_P50_seed3_medium_dbscan3,not_milp,not_milp,False,not_milp,300,118,0.606667,9,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,12.0,22.0,11.0,101.0,100.0,1800.0,10.0,19.0,28.0,16.0,27.0,43.0,34.0,9.0,14.0,651.095059,181.965837,36066.426103,0.85,0.85,153.923931,0.76,0.08,100,1.0,6407.9955,0.0698,26675.324967651763,0.0,0.0
M,3,100,50,3,3,4,medium,alns_pinn_full,direct,3,M100_P50_seed4_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,214,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,15.0,25.0,13.0,101.0,100.0,1800.0,30.0,20.0,13.0,12.0,25.0,43.0,31.0,12.0,14.0,704.479636,1421.756276,4977.693769,0.0,0.0,182.768533,0.96,0.96,99,1.010101,0,0.375212,32669.599561450334,0.0,0.0
M,3,100,50,3,3,4,medium,alns_pinn_full,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,298,0.9404,207,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,18.0,24.0,10.0,101.0,100.0,1800.0,22.0,22.0,18.0,12.0,26.0,50.0,26.0,12.0,12.0,727.488525,1595.613878,4442.735995,0.0,0.0,183.959872,0.96,0.96,99,1.010101,0,0.370184,33980.33588577034,0.0,0.0
M,3,100,50,3,3,4,medium,alns_pinn_full,dbscan,3,M100_P50_seed4_medium_dbscan3,not_milp,not_milp,False,not_milp,300,126,0.58,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,12.0,23.0,12.0,101.0,100.0,1800.0,27.0,18.0,11.0,15.0,29.0,42.0,35.0,10.0,13.0,773.199401,316.662199,32343.245383,0.79,0.79,172.134573,0.6,0.2,100,1.0,5841.3211,0.071958,30987.13622981034,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn_full,direct,3,M100_P50_seed5_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,228,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,86.0,36.0,14.0,10.0,101.0,100.0,1800.0,27.0,17.0,21.0,15.0,20.0,40.0,36.0,8.0,16.0,792.5385,1733.766502,4961.055402,0.0,0.0,224.4403,0.96,0.96,100,1.0,0,0.359133,38597.642541088586,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn_full,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,226,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,84.0,29.0,16.0,6.0,101.0,100.0,1800.0,22.0,18.0,19.0,15.0,26.0,42.0,33.0,10.0,15.0,724.033639,1625.702377,4206.565092,0.0,0.0,195.539705,0.96,0.96,100,1.0,0,0.399011,33938.23473324857,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn_full,dbscan,3,M100_P50_seed5_medium_dbscan3,not_milp,not_milp,False,not_milp,300,132,0.56,16,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,18.0,24.0,18.0,101.0,100.0,1800.0,12.0,19.0,33.0,14.0,22.0,32.0,48.0,10.0,10.0,702.425062,241.194171,31096.935266,0.79,0.79,169.566941,0.68,0.16,100,1.0,6254.4885,0.079269,27509.53228584858,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn_full,direct,3,M100_P50_seed6_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,217,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,26.0,21.0,11.0,101.0,100.0,1800.0,28.0,14.0,28.0,16.0,14.0,32.0,43.0,9.0,16.0,753.108271,1508.482487,5168.890399,0.0,0.0,199.374509,1.0,1.0,100,1.0,0,0.366405,34711.22608592871,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn_full,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,214,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,73.0,34.0,27.0,10.0,101.0,100.0,1800.0,33.0,20.0,20.0,15.0,12.0,39.0,31.0,18.0,12.0,745.110984,1689.232959,4377.132229,0.0,0.0,187.255749,1.0,1.0,100,1.0,0,0.39718,33889.00082364871,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn_full,dbscan,3,M100_P50_seed6_medium_dbscan3,not_milp,not_milp,False,not_milp,300,124,0.586667,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,20.0,26.0,20.0,101.0,100.0,1800.0,35.0,17.0,15.0,13.0,20.0,31.0,46.0,12.0,11.0,696.934278,166.336448,31958.713284,0.79,0.79,147.786407,0.8,0.24,100,1.0,6519.7807,0.106148,26099.083823928697,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn_full,direct,3,M100_P50_seed7_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,220,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,85.0,30.0,15.0,6.0,101.0,100.0,1800.0,18.0,20.0,24.0,19.0,19.0,41.0,38.0,10.0,11.0,820.350369,1812.921833,4978.815229,0.0,0.0,206.306196,0.96,0.96,100,1.0,0,0.362054,38929.86241844785,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn_full,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,223,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,83.0,21.0,17.0,8.0,101.0,100.0,1800.0,27.0,16.0,16.0,18.0,23.0,46.0,35.0,9.0,10.0,689.549636,1506.077339,4339.644678,0.0,0.0,171.959393,1.0,1.0,100,1.0,0,0.325277,33362.21956768784,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn_full,dbscan,3,M100_P50_seed7_medium_dbscan3,not_milp,not_milp,False,not_milp,300,128,0.573333,14,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,82.0,15.0,18.0,13.0,101.0,100.0,1800.0,29.0,14.0,17.0,17.0,23.0,45.0,36.0,9.0,10.0,683.535024,197.420714,32106.305196,0.8,0.8,136.127974,0.76,0.2,100,1.0,6533.0882,0.064113,27213.458787647847,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn_full,direct,3,M100_P50_seed8_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,231,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,83.0,23.0,17.0,5.0,101.0,100.0,1800.0,21.0,24.0,13.0,16.0,26.0,45.0,30.0,9.0,16.0,728.093022,1526.759367,5045.798361,0.0,0.0,189.098874,0.96,0.96,99,1.010101,0,0.332402,35283.42731237623,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn_full,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,224,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,18.0,26.0,10.0,101.0,100.0,1800.0,18.0,19.0,23.0,14.0,26.0,36.0,34.0,14.0,16.0,677.622088,1451.829288,4227.366487,0.0,0.0,175.400052,1.0,1.0,100,1.0,0,0.366465,31835.42489137623,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn_full,dbscan,3,M100_P50_seed8_medium_dbscan3,not_milp,not_milp,False,not_milp,300,126,0.58,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,82.0,27.0,18.0,19.0,101.0,100.0,1800.0,19.0,23.0,24.0,26.0,8.0,39.0,36.0,7.0,18.0,664.263877,150.65594,30642.485143,0.79,0.79,173.103385,0.64,0.2,100,1.0,5527.6892,0.06993,28941.354611936225,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_full,direct,3,M100_P50_seed9_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,207,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,22.0,20.0,9.0,101.0,100.0,1800.0,20.0,21.0,18.0,18.0,23.0,36.0,42.0,10.0,12.0,816.803279,1742.050727,5291.93392,0.01,0.01,221.876744,0.96,0.96,100,1.0,31.7211,0.345604,39452.620636873675,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_full,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,187,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,73.0,12.0,27.0,6.0,101.0,100.0,1800.0,24.0,16.0,18.0,19.0,23.0,33.0,37.0,13.0,17.0,788.556646,1792.538694,4582.575916,0.0,0.0,211.42968,0.96,0.96,99,1.010101,0,0.351496,38196.73872023365,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_full,dbscan,3,M100_P50_seed9_medium_dbscan3,not_milp,not_milp,False,not_milp,300,130,0.566667,15,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,13.0,23.0,13.0,101.0,100.0,1800.0,23.0,16.0,23.0,15.0,23.0,37.0,41.0,11.0,11.0,686.439805,195.976333,33327.008997,0.8,0.8,156.203092,0.68,0.24,100,1.0,6033.7012,0.070764,27825.923387393646,0.0,0.0
