size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,7,high,alns_pinn_full,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,19.0,23.0,7.0,101.0,50.0,900.0,26.0,18.0,24.0,17.0,15.0,43.0,30.0,14.0,13.0,450.677628,615.329967,2264.168842,0.0,0.0,116.711142,0.833333,0.833333,0,0.10659,10469.00971471192,0.0,0.0
M,1,50,25,2,2,7,high,no_pinn,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,92.0,23.0,8.0,15.0,101.0,50.0,900.0,22.0,23.0,25.0,12.0,18.0,30.0,28.0,27.0,15.0,432.528414,607.489776,2264.168842,0.0,0.0,227.06237,0.166667,0.166667,0,0.082952,10467.62130171192,0.0,0.0
M,1,50,25,2,2,7,high,no_adaptive,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,62.0,17.0,38.0,6.0,101.0,50.0,900.0,22.0,17.0,17.0,22.0,22.0,30.0,30.0,23.0,17.0,450.677628,615.329967,2264.168842,0.0,0.0,116.711142,0.833333,0.833333,0,0.116656,10469.00971471192,0.0,0.0
M,1,50,25,2,2,7,high,no_uq,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,78.0,22.0,22.0,6.0,101.0,50.0,900.0,29.0,21.0,19.0,18.0,13.0,46.0,28.0,10.0,16.0,446.839774,601.334427,2264.168842,0.0,0.0,117.293054,0.833333,0.833333,0,0.103451,10566.21189371192,0.0,0.0
M,1,50,25,2,2,7,high,no_risk_value,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,91.0,23.0,9.0,16.0,101.0,50.0,900.0,23.0,17.0,24.0,14.0,22.0,30.0,27.0,28.0,15.0,432.528414,607.489776,2264.168842,0.0,0.0,227.06237,0.166667,0.166667,0,0.107087,10467.62130171192,0.0,0.0
M,1,50,25,2,2,7,high,no_energy_repair,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,87.0,16.0,13.0,7.0,101.0,50.0,900.0,24.0,15.0,26.0,18.0,17.0,42.0,42.0,0.0,16.0,450.677628,615.329967,2264.168842,0.0,0.0,116.711142,0.833333,0.833333,0,0.106314,10469.00971471192,0.0,0.0
M,1,50,25,2,2,7,high,no_sync_repair,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,87.0,7.0,13.0,7.0,101.0,50.0,900.0,21.0,16.0,19.0,22.0,22.0,49.0,38.0,13.0,0.0,450.677628,615.329967,2264.168842,0.0,0.0,116.711142,0.833333,0.833333,0,0.096477,10469.00971471192,0.0,0.0
M,1,50,25,2,2,7,high,no_clustering,direct,3,M50_P25_seed7_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,10.0,26.0,6.0,101.0,50.0,900.0,24.0,17.0,24.0,17.0,18.0,41.0,31.0,14.0,14.0,504.231568,655.284765,2662.91259,0.0,0.0,134.326727,0.916667,0.916667,0,0.10929,11858.11809867192,0.0,0.0
M,1,50,25,2,2,8,high,alns_pinn_full,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,15.0,22.0,2.0,101.0,50.0,900.0,22.0,22.0,18.0,24.0,14.0,38.0,36.0,11.0,15.0,435.085363,563.012095,2262.887907,0.0,0.0,125.567387,1.0,1.0,0,0.096767,10825.628021153343,0.0,0.0
M,1,50,25,2,2,8,high,no_pinn,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,90.0,29.0,10.0,18.0,101.0,50.0,900.0,20.0,29.0,13.0,22.0,16.0,26.0,25.0,30.0,19.0,471.092426,641.066555,2262.887907,0.0,0.0,254.782484,0.083333,0.083333,0,0.082631,11275.324391153343,0.0,0.0
M,1,50,25,2,2,8,high,no_adaptive,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,64.0,21.0,36.0,3.0,101.0,50.0,900.0,23.0,20.0,15.0,22.0,20.0,27.0,27.0,23.0,23.0,435.085363,563.012095,2262.887907,0.0,0.0,125.567387,1.0,1.0,0,0.10483,10825.628021153343,0.0,0.0
M,1,50,25,2,2,8,high,no_uq,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,81.0,13.0,19.0,2.0,101.0,50.0,900.0,19.0,29.0,19.0,18.0,15.0,39.0,36.0,11.0,14.0,442.108121,590.207432,2262.887907,0.0,0.0,131.847461,1.0,1.0,0,0.10379,11285.325702153346,0.0,0.0
M,1,50,25,2,2,8,high,no_risk_value,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,92.0,36.0,8.0,19.0,101.0,50.0,900.0,24.0,29.0,14.0,21.0,12.0,28.0,24.0,28.0,20.0,446.994569,595.931573,2262.887907,0.0,0.0,247.009131,0.083333,0.083333,0,0.103798,11130.874835153347,0.0,0.0
M,1,50,25,2,2,8,high,no_energy_repair,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,90.0,17.0,10.0,3.0,101.0,50.0,900.0,18.0,31.0,18.0,17.0,16.0,47.0,36.0,0.0,17.0,435.085363,563.012095,2262.887907,0.0,0.0,125.567387,1.0,1.0,0,0.107881,10825.628021153343,0.0,0.0
M,1,50,25,2,2,8,high,no_sync_repair,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,89.0,7.0,11.0,7.0,101.0,50.0,900.0,21.0,18.0,26.0,23.0,12.0,42.0,47.0,11.0,0.0,435.085363,563.012095,2262.887907,0.0,0.0,125.567387,1.0,1.0,0,0.105933,10825.628021153343,0.0,0.0
M,1,50,25,2,2,8,high,no_clustering,direct,3,M50_P25_seed8_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,69,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,12.0,23.0,5.0,101.0,50.0,900.0,15.0,28.0,19.0,13.0,25.0,32.0,39.0,11.0,18.0,543.758492,746.941656,2737.172311,0.0,0.0,149.817615,1.0,1.0,0,0.141581,13070.626286073344,0.0,0.0
M,1,50,25,2,2,9,high,alns_pinn_full,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,12.0,26.0,6.0,101.0,50.0,900.0,21.0,13.0,15.0,20.0,31.0,38.0,34.0,14.0,14.0,430.879702,587.121777,2317.140933,0.0,0.0,108.724727,0.916667,0.916667,0,0.102844,10596.034035829181,0.0,0.0
M,1,50,25,2,2,9,high,no_pinn,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,89.0,12.0,11.0,10.0,101.0,50.0,900.0,20.0,27.0,27.0,13.0,13.0,22.0,31.0,34.0,13.0,446.538278,609.32232,2312.856912,0.04,0.04,199.494263,0.25,0.25,0,0.089113,11083.502370229184,0.0,0.0
M,1,50,25,2,2,9,high,no_adaptive,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,56.0,27.0,44.0,9.0,101.0,50.0,900.0,21.0,27.0,14.0,17.0,21.0,30.0,16.0,23.0,31.0,430.879702,587.121777,2317.140933,0.0,0.0,108.724727,0.916667,0.916667,0,0.102508,10596.034035829181,0.0,0.0
M,1,50,25,2,2,9,high,no_uq,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,71.0,31.0,29.0,4.0,101.0,50.0,900.0,22.0,17.0,20.0,19.0,22.0,37.0,27.0,16.0,20.0,432.864444,592.849596,2312.856912,0.04,0.04,107.705262,0.916667,0.916667,0,0.106059,10529.726358229185,0.0,0.0
M,1,50,25,2,2,9,high,no_risk_value,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,89.0,12.0,11.0,10.0,101.0,50.0,900.0,20.0,27.0,27.0,13.0,13.0,22.0,31.0,34.0,13.0,446.538278,609.32232,2317.140933,0.0,0.0,199.513968,0.25,0.25,0,0.097804,11083.172036829184,0.0,0.0
M,1,50,25,2,2,9,high,no_energy_repair,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,89.0,19.0,11.0,5.0,101.0,50.0,900.0,23.0,16.0,25.0,13.0,23.0,36.0,46.0,0.0,18.0,430.879702,587.121777,2317.140933,0.0,0.0,108.724727,0.916667,0.916667,0,0.100304,10596.034035829181,0.0,0.0
M,1,50,25,2,2,9,high,no_sync_repair,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,16.0,22.0,7.0,101.0,50.0,900.0,15.0,26.0,21.0,15.0,23.0,47.0,34.0,19.0,0.0,430.879702,587.121777,2317.140933,0.0,0.0,108.724727,0.916667,0.916667,0,0.108216,10596.034035829181,0.0,0.0
M,1,50,25,2,2,9,high,no_clustering,direct,3,M50_P25_seed9_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,73,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,26.0,21.0,4.0,101.0,50.0,900.0,28.0,15.0,23.0,12.0,22.0,37.0,37.0,9.0,17.0,486.790144,646.926679,2690.724668,0.0,0.0,117.561741,1.0,1.0,0,0.102201,11494.728503749187,0.0,0.0
