size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,5,high,alns_fixed,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,631.0,35.0,0.0,0.0,107.629164,253.807004,182.508489,2872.41237,0.0,0.0,463.88265,False,0.0,True,48.0,24.0,52.0,8.0,101.0,50.0,900.0,1.0,alns_search,0.0,107.629164,253.807004,12.0,13.0,23.0,32.0,20.0,21.0,21.0,35.0,23.0,253.807004,212.926571,1908.193548,0.171429,0.171429,107.629164,0.5,0.5,35,1.428571,0,2.104126,463.88265,0.0,0.0
M,1,50,25,2,2,5,high,alns_pinn,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,631.0,35.0,0.0,0.0,107.629164,253.807004,182.508489,2872.41237,0.0,0.0,463.88265,False,0.0,True,48.0,24.0,52.0,8.0,101.0,50.0,900.0,1.0,alns_search,0.0,107.629164,253.807004,12.0,13.0,23.0,32.0,20.0,21.0,21.0,35.0,23.0,253.807004,212.926571,1908.193548,0.171429,0.171429,107.629164,0.5,0.5,35,1.428571,0,2.114545,463.88265,0.0,0.0
M,1,50,25,2,2,5,high,alns_pinn_uq,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,148.0,41.0,0.0,0.0,101.364149,313.711433,214.039455,3173.790401,0.0,0.0,502.889421,True,0.0,True,53.0,28.0,47.0,12.0,101.0,50.0,900.0,1.0,alns_search,0.0,101.364149,313.711433,22.0,9.0,27.0,28.0,14.0,28.0,23.0,27.0,22.0,313.711433,249.712697,2108.404221,0.02439,0.02439,101.364149,0.666667,0.666667,41,1.219512,81.1247,1.575875,502.889421,0.0,0.0
M,1,50,25,2,2,5,high,alns_pinn_full,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,148.0,48.0,0.0,0.0,90.717028,215.884905,161.466466,3257.322898000001,0.0,0.0,5719.638271967763,True,0.25,True,56.0,22.0,44.0,6.0,101.0,50.0,900.0,6.0,alns_search,0.0,90.717028,215.884905,10.0,25.0,24.0,22.0,19.0,18.0,26.0,27.0,29.0,222.150855,205.461098,2163.896312,0.0,0.0,90.717028,0.75,0.75,48,1.041667,0,1.609768,5719.638271967763,0.0,0.0
M,1,50,25,2,2,5,high,no_pinn,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,631.0,35.0,0.0,0.0,107.629164,253.807004,182.508489,2872.41237,0.0,0.0,463.88265,False,0.0,True,48.0,24.0,52.0,8.0,101.0,50.0,900.0,1.0,alns_search,0.0,107.629164,253.807004,12.0,13.0,23.0,32.0,20.0,21.0,21.0,35.0,23.0,253.807004,212.926571,1908.193548,0.171429,0.171429,107.629164,0.5,0.5,35,1.428571,0,2.145116,463.88265,0.0,0.0
M,1,50,25,2,2,5,high,no_adaptive,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,148.0,39.0,0.0,0.0,91.054295,254.300619,162.994695,3091.639065,0.0,0.0,467.377795,True,0.25,False,52.0,26.0,48.0,10.0,101.0,50.0,900.0,1.0,alns_search,0.0,91.054295,254.300619,21.0,19.0,25.0,15.0,20.0,21.0,28.0,27.0,24.0,254.300619,190.160478,2053.829658,0.025641,0.025641,91.054295,0.666667,0.666667,39,1.282051,81.1247,1.94423,467.377795,0.0,0.0
M,1,50,25,2,2,5,high,no_uq,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,631.0,28.0,0.0,0.0,113.848481,288.047249,211.879441,2885.83896,0.0,0.0,481.229771,False,0.25,True,47.0,23.0,53.0,5.0,101.0,50.0,900.0,1.0,alns_search,0.0,113.848481,288.047249,14.0,27.0,27.0,22.0,10.0,21.0,10.0,39.0,30.0,288.047248,247.192681,1917.113064,0.357143,0.357143,113.848481,0.416667,0.416667,28,1.785714,0,2.445992,481.229771,0.0,0.0
M,1,50,25,2,2,5,high,no_risk_value,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,148.0,41.0,0.0,0.0,101.364149,313.711433,214.039455,3173.790401,0.0,0.0,502.889421,True,0.0,True,53.0,28.0,47.0,12.0,101.0,50.0,900.0,1.0,alns_search,0.0,101.364149,313.711433,22.0,9.0,27.0,28.0,14.0,28.0,23.0,27.0,22.0,313.711433,249.712697,2108.404221,0.02439,0.02439,101.364149,0.666667,0.666667,41,1.219512,81.1247,1.694565,502.889421,0.0,0.0
M,1,50,25,2,2,5,high,no_energy_repair,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,148.0,41.0,0.0,0.0,95.379421,245.165587,189.286216,3214.077745,0.0,0.0,484.748934,True,0.25,True,59.0,25.0,41.0,3.0,101.0,50.0,900.0,1.0,alns_search,0.0,95.379421,245.165587,15.0,17.0,20.0,28.0,20.0,30.0,32.0,0.0,38.0,245.165587,220.833918,2135.167805,0.02439,0.02439,95.379421,0.583333,0.583333,41,1.219512,81.1247,1.818324,484.748934,0.0,0.0
M,1,50,25,2,2,5,high,no_sync_repair,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7888.0,148.0,41.0,0.0,0.0,95.197263,248.441128,170.959392,3108.353668,0.0,0.0,472.816794,True,0.25,True,55.0,26.0,45.0,8.0,101.0,50.0,900.0,1.0,alns_search,0.0,95.197263,248.441128,14.0,19.0,27.0,26.0,14.0,21.0,35.0,44.0,0.0,248.441128,199.452624,2064.93346,0.02439,0.02439,95.197263,0.666667,0.666667,41,1.219512,81.1247,1.787897,472.816794,0.0,0.0
M,1,50,25,2,2,5,high,no_clustering,direct,3,M50_P25_seed5_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,74,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8666.0,124.0,43.0,0.0,0.0,101.029081,263.188278,216.55701300000004,3490.747605000001,0.0,0.0,6630.137153407762,True,0.25,True,40.0,20.0,60.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,101.029081,263.188278,10.0,15.0,27.0,32.0,16.0,29.0,27.0,25.0,19.0,289.037969,306.401927,2334.690409,0.0,0.0,101.029081,0.666667,0.666667,43,1.162791,0,1.567397,6630.137153407762,0.0,0.0
