size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,sensitivity_factor,sensitivity_level,quantile_z,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct,reserve_ratio,iteration_budget,uav_count_override
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,quantile_z,1.28,1.28,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,95,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,250.0,47.0,0.0,0.0,108.966207,369.791741,375.052748,2900.7044650000003,0.0,0.0,8969.18101044753,True,0.25,True,52.0,27.0,48.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,108.966207,369.791741,28.0,9.0,11.0,20.0,32.0,18.0,23.0,29.0,30.0,392.634063,474.498955,2159.704523,0.0,0.0,108.966207,1.0,1.0,47,1.06383,0,1.657204,8969.18101044753,0.0,0.0,,,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,quantile_z,1.645,1.645,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,47.0,0.0,0.0,97.618595,267.491104,255.131314,3087.1409290000006,0.0,0.0,6805.149055007529,True,0.25,True,52.0,22.0,48.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,97.618595,267.491104,19.0,26.0,23.0,16.0,16.0,19.0,27.0,22.0,32.0,276.309424,334.590617,2157.633975,0.0,0.0,97.618595,0.583333,0.583333,47,1.06383,0,2.029806,6805.149055007529,0.0,0.0,,,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,quantile_z,1.96,1.96,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,82,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,174.0,46.0,0.0,0.0,95.368097,265.769114,266.35512500000004,3213.290881999999,0.0,0.0,6630.57826204753,True,0.25,True,74.0,33.0,26.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,95.368097,265.769114,12.0,29.0,23.0,23.0,13.0,31.0,24.0,21.0,24.0,274.587434,331.349181,2121.742147,0.0,0.0,95.368097,0.583333,0.583333,46,1.086957,0,1.822583,6630.57826204753,0.0,0.0,,,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,reserve_ratio,0.08,,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,92,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,218.0,48.0,0.0,0.0,92.625039,237.404094,181.32578600000005,3133.8993280000004,0.0,0.0,5611.094779927532,True,0.25,True,57.0,22.0,43.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,92.625039,237.404094,14.0,28.0,23.0,17.0,18.0,28.0,23.0,22.0,27.0,252.445219,244.337646,2174.898835,0.0,0.0,92.625039,0.583333,0.583333,48,1.041667,0,1.568602,5611.094779927532,0.0,0.0,0.08,,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,reserve_ratio,0.12,,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,47.0,0.0,0.0,97.618595,267.491104,255.131314,3087.1409290000006,0.0,0.0,6805.149055007529,True,0.25,True,52.0,22.0,48.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,97.618595,267.491104,19.0,26.0,23.0,16.0,16.0,19.0,27.0,22.0,32.0,276.309424,334.590617,2157.633975,0.0,0.0,97.618595,0.583333,0.583333,47,1.06383,0,2.082425,6805.149055007529,0.0,0.0,0.12,,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,reserve_ratio,0.2,,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,138.0,49.0,0.0,0.0,102.585892,218.267752,177.73684099999997,3138.6604629999997,0.0,0.0,5619.975702327528,True,0.25,True,69.0,33.0,31.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,102.585892,218.267752,11.0,23.0,18.0,29.0,19.0,30.0,25.0,22.0,23.0,225.045141,223.415364,2193.388083,0.0,0.0,102.585892,0.416667,0.416667,49,1.020408,0,2.144339,5619.975702327528,0.0,0.0,0.2,,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,iteration_budget,50,,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,47.0,0.0,0.0,97.618595,267.491104,255.131314,3087.1409290000006,0.0,0.0,6805.149055007529,True,0.25,True,26.0,10.0,24.0,0.0,51.0,50.0,450.0,7.0,alns_search,0.0,97.618595,267.491104,8.0,11.0,16.0,9.0,6.0,12.0,13.0,10.0,15.0,276.309424,334.590617,2157.633975,0.0,0.0,97.618595,0.583333,0.583333,47,1.06383,0,0.899669,6805.149055007529,0.0,0.0,,50,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,iteration_budget,100,,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,47.0,0.0,0.0,97.618595,267.491104,255.131314,3087.1409290000006,0.0,0.0,6805.149055007529,True,0.25,True,52.0,22.0,48.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,97.618595,267.491104,19.0,26.0,23.0,16.0,16.0,19.0,27.0,22.0,32.0,276.309424,334.590617,2157.633975,0.0,0.0,97.618595,0.583333,0.583333,47,1.06383,0,2.086252,6805.149055007529,0.0,0.0,,100,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,iteration_budget,160,,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,48.0,0.0,0.0,93.028636,217.21274,175.055173,3086.9424819999995,0.0,0.0,5367.37028312753,True,0.25,True,82.0,36.0,78.0,2.0,161.0,50.0,1440.0,7.0,alns_search,0.0,93.028636,217.21274,24.0,42.0,31.0,37.0,26.0,35.0,33.0,39.0,53.0,240.581736,258.144243,2157.496255,0.0,0.0,93.028636,0.5,0.5,48,1.041667,0,3.238247,5367.37028312753,0.0,0.0,,160,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,uav_count,2,,M50_P25_seed0_high_uav_count2_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,46.0,0.0,0.0,121.137187,391.922579,383.230755,3063.3600960000003,0.0,0.0,9946.61838868753,True,0.25,True,64.0,24.0,36.0,0.0,101.0,50.0,900.0,7.0,risk_bucket_stop_5,0.0,121.137187,391.922579,19.0,27.0,19.0,23.0,12.0,19.0,33.0,17.0,31.0,417.621787,503.734332,2141.130284,0.0,0.0,121.137187,0.916667,0.916667,46,1.086957,0,2.085433,9946.61838868753,0.0,0.0,,,2
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,uav_count,4,,M50_P25_seed0_high_uav_count4_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,47.0,0.0,0.0,97.618595,267.491104,255.131314,3087.1409290000006,0.0,0.0,6805.149055007529,True,0.25,True,52.0,22.0,48.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,97.618595,267.491104,19.0,26.0,23.0,16.0,16.0,19.0,27.0,22.0,32.0,276.309424,334.590617,2157.633975,0.0,0.0,97.618595,0.583333,0.583333,47,1.06383,0,2.012926,6805.149055007529,0.0,0.0,,,4
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,uav_count,6,,M50_P25_seed0_high_uav_count6_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,47.0,0.0,0.0,90.034696,231.294909,223.67561700000005,3085.128219,0.0,0.0,6123.061156567531,True,0.25,True,54.0,26.0,46.0,0.0,101.0,50.0,884.0,7.0,alns_search,0.0,90.034696,231.294909,16.0,20.0,16.0,22.0,26.0,27.0,20.0,29.0,24.0,254.137231,297.892302,2156.237172,0.0,0.0,90.034696,0.583333,0.583333,47,1.06383,0,1.425869,6123.061156567531,0.0,0.0,,,6
M,1,50,25,2,2,0,high,alns_pinn_full,direct,3,candidate_mode,direct,,M50_P25_seed0_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,85,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8389.0,159.0,48.0,0.0,0.0,115.501613,390.835491,368.50150400000007,3659.830285999999,0.0,0.0,9626.96531124753,True,0.25,True,57.0,25.0,43.0,3.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,115.501613,390.835491,14.0,18.0,23.0,21.0,24.0,30.0,26.0,13.0,31.0,412.785547,468.016632,2565.244148,0.0,0.0,115.501613,1.0,1.0,48,1.041667,0,1.259699,9626.96531124753,0.0,0.0,,,
M,1,50,25,2,2,0,high,alns_pinn_full,kmeans,3,candidate_mode,kmeans,,M50_P25_seed0_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,87,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7863.0,195.0,47.0,0.0,0.0,97.618595,267.491104,255.131314,3087.1409290000006,0.0,0.0,6805.149055007529,True,0.25,True,52.0,22.0,48.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,97.618595,267.491104,19.0,26.0,23.0,16.0,16.0,19.0,27.0,22.0,32.0,276.309424,334.590617,2157.633975,0.0,0.0,97.618595,0.583333,0.583333,47,1.06383,0,2.138554,6805.149055007529,0.0,0.0,,,
M,1,50,25,2,2,0,high,alns_pinn_full,dbscan,3,candidate_mode,dbscan,,M50_P25_seed0_high_dbscan3,not_milp,not_milp,False,not_milp,150,70,0.533333,10,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1226.0,22.0,50.0,0.0,0.0,113.357763,450.476017,131.04746400000002,12363.349031000002,0.0,0.0,10511.376419047529,True,0.25,True,82.0,38.0,18.0,0.0,101.0,50.0,896.0,6.0,risk_value_order,35.0,113.357763,450.476017,21.0,22.0,16.0,20.0,21.0,33.0,14.0,20.0,33.0,457.275339,168.753796,8676.977706,0.7,0.7,113.357763,0.916667,0.333333,50,1.0,2597.2987,0.343557,10511.376419047529,0.0,0.0,,,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,quantile_z,1.28,1.28,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,183.0,50.0,0.0,0.0,115.804688,390.52314,429.3855129999999,3077.843196,0.0,0.0,9654.64703018422,True,0.25,True,56.0,26.0,44.0,4.0,101.0,50.0,900.0,7.0,risk_bucket_stop_8,0.0,115.804688,390.52314,11.0,10.0,31.0,33.0,15.0,23.0,28.0,21.0,28.0,414.166497,547.557915,2209.459151,0.0,0.0,115.804688,0.916667,0.916667,50,1.0,0,1.666194,9654.64703018422,0.0,0.0,,,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,quantile_z,1.645,1.645,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,50.0,0.0,0.0,113.015922,238.524259,216.176893,3305.6478739999993,0.0,0.0,6082.297878304223,True,0.25,True,67.0,30.0,33.0,1.0,101.0,50.0,900.0,7.0,alns_search,0.0,113.015922,238.524259,11.0,27.0,25.0,23.0,14.0,28.0,27.0,18.0,27.0,248.286244,278.744787,2211.340411,0.0,0.0,113.015922,0.416667,0.416667,50,1.0,0,1.904399,6082.297878304223,0.0,0.0,,,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,quantile_z,1.96,1.96,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,72,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,131.0,50.0,0.0,0.0,115.870247,391.563699,429.3855129999999,3498.6743430000006,0.0,0.0,9680.748798064222,True,0.25,True,64.0,31.0,36.0,6.0,101.0,50.0,900.0,7.0,risk_bucket_stop_8,0.0,115.870247,391.563699,10.0,24.0,28.0,28.0,10.0,22.0,21.0,23.0,34.0,415.207056,547.557915,2213.070908,0.0,0.0,115.870247,0.916667,0.916667,50,1.0,0,2.186126,9680.748798064222,0.0,0.0,,,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,reserve_ratio,0.08,,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,86,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,172.0,48.0,0.0,0.0,111.284579,237.87193,227.57012099999997,3251.8544220000003,0.0,0.0,5874.049219264222,True,0.25,True,70.0,32.0,30.0,3.0,101.0,50.0,900.0,7.0,alns_search,0.0,111.284579,237.87193,16.0,20.0,21.0,18.0,25.0,16.0,27.0,32.0,25.0,247.633915,276.887457,2175.599751,0.0,0.0,111.284579,0.333333,0.333333,48,1.041667,0,1.979783,5874.049219264222,0.0,0.0,0.08,,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,reserve_ratio,0.12,,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,50.0,0.0,0.0,113.015922,238.524259,216.176893,3305.6478739999993,0.0,0.0,6082.297878304223,True,0.25,True,67.0,30.0,33.0,1.0,101.0,50.0,900.0,7.0,alns_search,0.0,113.015922,238.524259,11.0,27.0,25.0,23.0,14.0,28.0,27.0,18.0,27.0,248.286244,278.744787,2211.340411,0.0,0.0,113.015922,0.416667,0.416667,50,1.0,0,1.915731,6082.297878304223,0.0,0.0,0.12,,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,reserve_ratio,0.2,,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,63,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,119.0,50.0,0.0,0.0,115.870247,391.563699,429.3855129999999,3283.861543,0.0,0.0,9672.156286064219,True,0.25,True,54.0,28.0,46.0,6.0,101.0,50.0,900.0,7.0,risk_bucket_stop_8,0.0,115.870247,391.563699,11.0,15.0,31.0,30.0,13.0,22.0,21.0,28.0,29.0,415.207056,547.557915,2213.070908,0.0,0.0,115.870247,0.916667,0.916667,50,1.0,0,1.645279,9672.156286064219,0.0,0.0,0.2,,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,iteration_budget,50,,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,50.0,0.0,0.0,113.015922,238.524259,216.176893,3305.6478739999993,0.0,0.0,6082.297878304223,True,0.25,True,34.0,16.0,16.0,1.0,51.0,50.0,450.0,7.0,alns_search,0.0,113.015922,238.524259,6.0,10.0,14.0,12.0,8.0,20.0,12.0,9.0,9.0,248.286244,278.744787,2211.340411,0.0,0.0,113.015922,0.416667,0.416667,50,1.0,0,0.870583,6082.297878304223,0.0,0.0,,50,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,iteration_budget,100,,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,50.0,0.0,0.0,113.015922,238.524259,216.176893,3305.6478739999993,0.0,0.0,6082.297878304223,True,0.25,True,67.0,30.0,33.0,1.0,101.0,50.0,900.0,7.0,alns_search,0.0,113.015922,238.524259,11.0,27.0,25.0,23.0,14.0,28.0,27.0,18.0,27.0,248.286244,278.744787,2211.340411,0.0,0.0,113.015922,0.416667,0.416667,50,1.0,0,1.854279,6082.297878304223,0.0,0.0,,100,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,iteration_budget,160,,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,49.0,0.0,0.0,106.58005,226.776028,204.10724199999999,3279.99251,0.0,0.0,5995.294777744221,True,0.25,True,100.0,46.0,60.0,2.0,161.0,50.0,1440.0,7.0,alns_search,0.0,106.58005,226.776028,16.0,33.0,34.0,51.0,26.0,44.0,37.0,38.0,41.0,251.865725,286.420661,2194.294848,0.0,0.0,106.58005,0.333333,0.333333,49,1.020408,0,2.745112,5995.294777744221,0.0,0.0,,160,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,uav_count,2,,M50_P25_seed1_high_uav_count2_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,46.0,0.0,0.0,123.322598,299.895786,210.13476899999998,3200.0355400000003,0.0,0.0,7585.829733944219,True,0.25,True,68.0,27.0,32.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,123.322598,299.895786,17.0,26.0,25.0,22.0,10.0,25.0,18.0,31.0,26.0,322.70972,298.389745,2141.171005,0.0,0.0,123.322598,0.333333,0.333333,46,1.086957,0,1.70478,7585.829733944219,0.0,0.0,,,2
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,uav_count,4,,M50_P25_seed1_high_uav_count4_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,50.0,0.0,0.0,113.015922,238.524259,216.176893,3305.6478739999993,0.0,0.0,6082.297878304223,True,0.25,True,67.0,30.0,33.0,1.0,101.0,50.0,900.0,7.0,alns_search,0.0,113.015922,238.524259,11.0,27.0,25.0,23.0,14.0,28.0,27.0,18.0,27.0,248.286244,278.744787,2211.340411,0.0,0.0,113.015922,0.416667,0.416667,50,1.0,0,1.817631,6082.297878304223,0.0,0.0,,,4
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,uav_count,6,,M50_P25_seed1_high_uav_count6_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,48.0,0.0,0.0,105.592246,246.714815,260.270455,3257.978172,0.0,0.0,6249.069892224222,True,0.25,True,59.0,28.0,41.0,1.0,101.0,50.0,887.0,7.0,alns_search,0.0,105.592246,246.714815,19.0,18.0,24.0,20.0,19.0,25.0,19.0,28.0,28.0,271.804512,334.062048,2179.668403,0.0,0.0,105.592246,0.5,0.5,48,1.041667,0,1.675723,6249.069892224222,0.0,0.0,,,6
M,1,50,25,2,2,1,high,alns_pinn_full,direct,3,candidate_mode,direct,,M50_P25_seed1_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,77,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8170.0,131.0,48.0,0.0,0.0,130.043787,404.852866,398.487911,3800.118356,0.0,0.0,10272.50626754422,True,0.25,True,70.0,34.0,30.0,3.0,101.0,50.0,900.0,6.0,risk_bucket_stop_4,0.0,130.043787,404.852866,18.0,21.0,21.0,25.0,15.0,35.0,22.0,24.0,19.0,425.63137,509.861999,2539.129028,0.0,0.0,130.043787,1.0,1.0,48,1.041667,0,1.563267,10272.50626754422,0.0,0.0,,,
M,1,50,25,2,2,1,high,alns_pinn_full,kmeans,3,candidate_mode,kmeans,,M50_P25_seed1_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7856.0,144.0,50.0,0.0,0.0,113.015922,238.524259,216.176893,3305.6478739999993,0.0,0.0,6082.297878304223,True,0.25,True,67.0,30.0,33.0,1.0,101.0,50.0,900.0,7.0,alns_search,0.0,113.015922,238.524259,11.0,27.0,25.0,23.0,14.0,28.0,27.0,18.0,27.0,248.286244,278.744787,2211.340411,0.0,0.0,113.015922,0.416667,0.416667,50,1.0,0,1.872031,6082.297878304223,0.0,0.0,,,
M,1,50,25,2,2,1,high,alns_pinn_full,dbscan,3,candidate_mode,dbscan,,M50_P25_seed1_high_dbscan3,not_milp,not_milp,False,not_milp,150,70,0.533333,10,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1226.0,23.0,50.0,0.0,0.0,120.365514,403.536878,98.34999999999998,13358.787849000004,0.0,0.0,10466.949547304226,True,0.25,True,87.0,44.0,13.0,4.0,101.0,50.0,899.0,7.0,risk_bucket_stop_8,35.0,120.365514,403.536878,11.0,29.0,17.0,18.0,25.0,19.0,19.0,30.0,32.0,412.497466,137.86716,8977.04669,0.7,0.7,120.365514,1.0,0.166667,50,1.0,2759.7182,0.337326,10466.949547304226,0.0,0.0,,,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,quantile_z,1.28,1.28,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,80,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,147.0,50.0,0.0,0.0,100.911227,405.868948,433.38473700000003,3367.058316000001,0.0,0.0,9533.94637582178,True,0.25,True,61.0,34.0,39.0,4.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,100.911227,405.868948,12.0,16.0,30.0,24.0,18.0,24.0,23.0,30.0,23.0,420.024752,529.612307,2360.349157,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,1.63532,9533.94637582178,0.0,0.0,,,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,quantile_z,1.645,1.645,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,50.0,0.0,0.0,100.911227,406.907975,433.38473700000003,3632.5623110000015,0.0,0.0,9544.566535621781,True,0.25,True,74.0,35.0,26.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,100.911227,406.907975,9.0,26.0,19.0,14.0,32.0,25.0,22.0,31.0,22.0,421.063779,529.612307,2362.103865,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,1.577761,9544.566535621781,0.0,0.0,,,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,quantile_z,1.96,1.96,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,144,0.8848,64,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,94.0,50.0,0.0,0.0,101.055983,407.928521,433.38473700000003,3854.9939910000003,0.0,0.0,9570.81309082178,True,0.25,True,58.0,31.0,42.0,5.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,101.055983,407.928521,14.0,22.0,13.0,26.0,25.0,30.0,24.0,26.0,20.0,422.084325,529.612307,2363.695069,0.0,0.0,101.055983,1.0,1.0,50,1.0,0,1.972947,9570.81309082178,0.0,0.0,,,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,reserve_ratio,0.08,,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,76,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,142.0,50.0,0.0,0.0,100.911227,405.868948,433.38473700000003,3657.6448810000015,0.0,0.0,9545.569838421781,True,0.25,True,52.0,25.0,48.0,4.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,100.911227,405.868948,8.0,12.0,22.0,38.0,20.0,24.0,16.0,30.0,30.0,420.024752,529.612307,2360.349157,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,1.475649,9545.569838421781,0.0,0.0,0.08,,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,reserve_ratio,0.12,,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,50.0,0.0,0.0,100.911227,406.907975,433.38473700000003,3632.5623110000015,0.0,0.0,9544.566535621781,True,0.25,True,74.0,35.0,26.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,100.911227,406.907975,9.0,26.0,19.0,14.0,32.0,25.0,22.0,31.0,22.0,421.063779,529.612307,2362.103865,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,1.595815,9544.566535621781,0.0,0.0,0.12,,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,reserve_ratio,0.2,,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,142,0.8864,63,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,85.0,49.0,0.0,0.0,98.379453,237.058872,194.97212700000003,3562.4698860000003,0.0,0.0,5799.5406785817795,True,0.25,True,54.0,20.0,46.0,3.0,101.0,50.0,900.0,7.0,alns_search,0.0,98.379453,237.058872,12.0,20.0,21.0,25.0,22.0,20.0,28.0,32.0,20.0,252.003076,259.925033,2350.154044,0.0,0.0,98.379453,0.416667,0.416667,49,1.020408,0,1.457308,5799.5406785817795,0.0,0.0,0.2,,
